../../bgmaps/AR0301SR.map
(61,40) (57,27)
(52,56) (54,30)
(29,32) (32,24)
(63,28) (40,33)
(54,29) (22,64)
(29,35) (42,68)
(26,65) (32,35)
(39,28) (48,40)
(19,56) (66,40)
(47,34) (24,44)
(38,31) (51,23)
(48,50) (83,24)
(74,28) (15,55)
(53,53) (53,52)
(64,28) (49,33)
(54,44) (33,61)
(30,35) (43,49)
(85,17) (34,38)
(48,39) (48,27)
(87,18) (32,30)
(87,17) (59,45)
(13,47) (81,29)
(51,26) (85,20)
(77,24) (37,75)
(43,49) (21,59)
(26,59) (70,44)
(35,55) (55,29)
(18,59) (86,19)
(63,37) (34,51)
(32,74) (38,28)
(12,55) (51,27)
(31,32) (40,27)
(34,62) (45,53)
(16,53) (35,75)
(40,42) (67,36)
(89,16) (39,27)
(79,25) (34,28)
(71,40) (83,18)
(65,37) (58,56)
(63,29) (67,36)
(58,18) (56,27)
(39,71) (40,21)
(48,47) (55,15)
(11,56) (15,53)
(39,38) (16,52)
(14,48) (32,57)
(27,34) (84,23)
(53,33) (56,44)
(53,28) (56,24)
(53,45) (27,30)
(21,56) (36,32)
(32,30) (82,21)
(37,29) (72,31)
(37,29) (53,57)
(26,33) (34,51)
(43,50) (55,32)
(30,42) (69,32)
(78,25) (65,41)
(34,40) (36,74)
(39,26) (83,24)
(53,51) (27,29)
(52,22) (52,18)
(65,49) (41,26)
(64,30) (17,60)
(37,38) (76,28)
(47,44) (33,52)
(69,37) (23,55)
(58,26) (46,54)
(49,41) (58,54)
(37,30) (21,66)
(31,55) (54,15)
(52,24) (46,44)
(17,44) (36,51)
(61,37) (63,37)
(40,27) (65,29)
(24,61) (28,28)
(65,33) (17,42)
(50,60) (86,22)
(34,35) (39,26)
(51,57) (38,73)
(21,68) (45,38)
(39,73) (15,42)
(55,27) (44,23)
(37,72) (36,29)
(34,41) (41,42)
(42,39) (31,54)
(60,24) (33,42)
(39,44) (63,43)
(48,55) (80,24)
(63,49) (30,73)
(16,42) (55,49)
(10,57) (50,18)
(55,42) (26,33)
(47,55) (29,71)
(28,57) (46,26)
(13,48) (62,27)
(33,78) (40,27)
(46,25) (61,27)
(28,53) (20,56)
(48,57) (31,53)
(32,33) (56,29)
(32,41) (59,50)
(23,57) (24,61)
(52,21) (28,35)
(36,75) (38,23)
(44,44) (64,25)
(33,32) (48,46)
(50,33) (17,52)
(79,21) (67,33)
(41,49) (29,70)
(62,51) (52,29)
(38,49) (65,43)
(38,60) (32,35)
(24,60) (58,53)
(53,59) (70,43)
(12,58) (29,60)
(38,72) (11,53)
(41,45) (12,56)
(45,35) (33,58)
(46,37) (33,30)
(55,35) (15,43)
(13,58) (37,24)
(29,34) (35,21)
(43,38) (56,50)
(36,30) (42,34)
(60,31) (16,44)
(43,35) (83,22)
(63,48) (43,33)
(17,51) (54,32)
(47,58) (51,25)
(63,29) (30,51)
(50,52) (51,38)
(35,76) (44,51)
(32,74) (47,49)
(34,64) (49,48)
(13,51) (41,51)
(60,34) (58,55)
(18,63) (58,56)
(55,49) (61,29)
(41,19) (15,46)
(57,37) (72,32)
(35,57) (33,43)
(48,29) (51,50)
(32,74) (57,16)
(33,74) (30,30)
(71,39) (51,33)
(44,42) (44,54)
(39,37) (57,53)
(51,40) (35,47)
(55,58) (55,28)
(43,54) (63,27)
(41,50) (49,55)
(39,21) (28,52)
(58,53) (21,59)
(26,63) (32,26)
(13,47) (34,73)
(79,22) (61,50)
(40,22) (42,45)
(38,61) (33,52)
(43,28) (81,24)
(51,60) (39,71)
(43,23) (54,48)
(25,57) (40,31)
(19,62) (43,46)
(28,59) (33,41)
(62,50) (69,27)
(64,32) (87,21)
(35,52) (54,43)
(23,67) (53,51)
(43,21) (19,48)
(62,30) (35,56)
(58,27) (69,44)
(77,23) (51,33)
(17,47) (89,18)
(75,32) (33,64)
(13,60) (31,61)
(27,39) (30,73)
(36,45) (27,61)
(70,38) (43,29)
(23,44) (43,39)
(62,29) (45,26)
(28,63) (46,31)
(36,46) (32,40)
(52,58) (45,25)
(77,23) (33,72)
(66,36) (43,39)
(38,45) (60,49)
(40,49) (13,52)
(11,56) (38,60)
(37,49) (45,53)
(82,20) (61,53)
(55,31) (46,52)
(62,40) (20,52)
(56,53) (10,48)
(36,33) (57,25)
(79,28) (59,53)
(15,43) (18,59)
(53,18) (38,20)
(54,53) (11,54)
(11,49) (53,17)
(30,55) (32,51)
(57,27) (57,41)
(61,45) (17,64)
(89,16) (42,24)
(84,22) (32,27)
(29,40) (43,28)
(32,28) (32,62)
(56,47) (30,61)
(39,44) (57,30)
(68,44) (17,53)
(51,49) (27,37)
(34,36) (47,40)
(32,60) (50,53)
(26,33) (68,42)
(67,31) (31,72)
(30,40) (36,38)
(35,71) (37,30)
(48,37) (67,34)
(62,39) (40,20)
(18,64) (38,34)
(60,22) (57,45)
(57,49) (44,31)
(35,24) (56,45)
(27,63) (61,41)
(62,48) (33,54)
(71,41) (89,20)
(59,30) (36,70)
(16,41) (26,55)
(56,31) (23,62)
(50,53) (23,66)
(18,52) (33,60)
(51,45) (57,19)
(57,57) (87,20)
(62,29) (55,19)
(18,37) (25,61)
(11,57) (49,30)
(52,42) (68,36)
(46,52) (43,24)
(13,54) (48,24)
(56,31) (60,49)
(62,24) (33,61)
(30,51) (42,34)
(39,48) (47,36)
(49,40) (32,74)
(35,67) (17,62)
(43,38) (26,31)
(21,38) (85,15)
(48,34) (41,21)
(34,72) (57,53)
(31,43) (59,43)
(60,50) (64,39)
(22,57) (35,53)
(12,57) (47,29)
(54,56) (52,23)
(58,27) (66,32)
(29,70) (13,54)
(14,58) (58,45)
(34,48) (47,26)
(15,57) (11,48)
(60,35) (26,33)
(54,33) (35,64)
(70,37) (30,59)
(17,55) (61,24)
(38,71) (33,36)
(52,32) (33,25)
(45,24) (35,75)
(15,58) (72,32)
(47,27) (31,57)
(20,40) (80,20)
(50,29) (27,56)
(50,20) (45,33)
(16,63) (67,44)
(17,57) (39,27)
(35,35) (32,58)
(46,48) (31,34)
(26,37) (36,75)
(30,41) (15,48)
(61,49) (54,30)
(52,43) (41,18)
(87,13) (20,59)
(43,25) (54,36)
(49,55) (79,24)
(53,18) (15,40)
(13,47) (43,29)
(19,65) (65,36)
(77,24) (44,68)
(38,74) (40,70)
(16,59) (29,34)
(52,44) (57,32)
(16,39) (32,52)
(25,62) (67,42)
(76,25) (54,18)
(67,47) (28,64)
(58,48) (46,38)
(39,38) (67,27)
(34,73) (57,42)
(53,53) (28,28)
(63,41) (32,62)
(41,52) (50,59)
(33,31) (69,36)
(17,64) (47,43)
(52,47) (33,75)
(60,36) (56,15)
(12,52) (78,28)
(32,50) (44,53)
(58,25) (48,52)
(38,71) (41,52)
(40,69) (59,30)
(55,20) (45,54)
(58,53) (67,42)
(44,30) (73,34)
(57,16) (35,76)
(49,41) (33,40)
(59,53) (44,46)
(19,47) (88,15)
(53,58) (64,30)
(68,35) (40,36)
(59,38) (27,36)
(24,66) (34,54)
(50,50) (33,28)
(39,32) (36,66)
(73,27) (52,40)
(54,21) (55,36)
(56,57) (61,46)
(55,52) (33,25)
(60,45) (9,54)
(43,33) (54,56)
(27,66) (66,33)
(86,23) (31,27)
(33,78) (63,24)
(57,50) (17,47)
(29,30) (25,35)
(75,33) (53,59)
(32,55) (48,40)
(59,55) (35,59)
(17,59) (22,65)
(63,31) (68,35)
(71,33) (57,41)
(34,27) (31,40)
(20,39) (67,47)
(53,52) (54,49)
(28,58) (24,57)
(19,47) (30,35)
(21,57) (43,22)
(33,40) (35,67)
(62,37) (62,27)
(19,50) (48,24)
(35,28) (29,70)
(67,32) (14,43)
(41,30) (33,32)
(53,38) (45,35)
(62,26) (30,39)
(32,25) (35,52)
(53,17) (39,36)
(19,47) (51,55)
(33,27) (58,44)
(48,40) (87,13)
(54,35) (47,41)
(22,55) (26,66)
(23,55) (38,49)
(35,75) (37,51)
(61,36) (32,43)
(17,57) (40,26)
(61,48) (50,39)
(39,43) (34,74)
(36,28) (33,76)
(42,70) (10,53)
(18,49) (13,57)
(16,56) (38,23)
(51,35) (55,51)
(82,24) (46,53)
(18,53) (56,47)
(46,42) (53,44)
(52,49) (33,49)
(50,31) (69,42)
(25,43) (37,61)
(55,47) (11,55)
(16,63) (27,74)
(64,40) (37,27)
(56,43) (54,42)
(47,38) (21,60)
(30,71) (49,52)
(36,21) (31,57)
(32,40) (79,26)
(25,32) (17,47)
(40,31) (60,31)
(44,34) (33,78)
(40,71) (51,19)
(45,22) (27,34)
(57,25) (76,30)
(43,21) (30,57)
(61,45) (35,61)
(66,44) (44,53)
(63,24) (59,31)
(56,19) (78,27)
(86,19) (62,49)
(36,36) (37,36)
(34,58) (53,37)
(41,47) (56,53)
(39,32) (83,24)
(37,25) (43,54)
(71,31) (40,45)
(61,42) (53,46)
(46,32) (53,56)
(24,59) (49,56)
(23,64) (72,42)
(53,21) (35,21)
(42,46) (65,33)
(33,75) (61,24)
(55,49) (51,46)
(43,35) (28,61)
(45,41) (22,66)
(55,51) (33,55)
(55,26) (55,41)
(52,48) (49,25)
(62,28) (36,61)
(42,69) (18,36)
(77,28) (57,15)
(45,51) (62,30)
(82,21) (36,45)
(22,61) (82,18)
(56,40) (30,74)
(41,41) (42,48)
(42,45) (59,52)
(51,54) (46,40)
(18,42) (17,59)
(28,65) (86,17)
(14,58) (50,24)
(38,34) (89,20)
(28,68) (77,23)
(57,37) (46,38)
(34,52) (16,47)
(20,47) (71,32)
(12,58) (39,69)
(44,37) (40,72)
(28,59) (32,73)
(37,60) (49,54)
(49,30) (35,37)
(36,37) (14,54)
(32,58) (20,52)
(56,19) (51,46)
(31,32) (29,71)
(73,34) (84,23)
(65,46) (32,36)
(50,23) (61,52)
(60,47) (52,22)
(36,51) (17,52)
(55,58) (58,39)
(32,31) (49,60)
(14,47) (58,46)
(61,45) (65,33)
(19,66) (53,32)
(15,56) (28,52)
(51,57) (38,42)
(28,73) (61,25)
(41,35) (38,37)
(84,17) (38,23)
(28,74) (14,43)
(15,53) (56,49)
(54,17) (17,50)
(79,25) (33,35)
(58,33) (27,67)
(34,72) (21,61)
(56,25) (41,22)
(34,58) (45,23)
(54,59) (39,37)
(57,28) (22,64)
(18,61) (89,20)
(30,72) (34,37)
(79,27) (42,68)
(21,37) (54,54)
(35,70) (50,60)
(61,26) (31,74)
(45,54) (28,36)
(69,42) (24,62)
(43,51) (14,53)
(26,38) (27,39)
(18,41) (48,48)
(50,27) (28,35)
(15,47) (16,49)
(68,34) (54,15)
(18,39) (54,59)
(31,32) (58,28)
(62,42) (76,28)
(57,19) (24,32)
(41,28) (34,51)
(78,29) (69,43)
(12,58) (31,76)
(37,23) (67,31)
(32,31) (25,56)
(42,36) (83,20)
(51,31) (20,64)
(36,69) (64,40)
(58,27) (49,23)
(33,35) (16,56)
(64,25) (30,52)
(28,31) (55,55)
(40,29) (64,41)
(19,61) (32,25)
(52,54) (76,26)
(49,38) (85,18)
(49,35) (36,57)
(86,23) (58,30)
(85,17) (59,37)
(28,55) (17,44)
(35,55) (22,59)
(56,29) (61,26)
(20,67) (30,51)
(32,55) (23,64)
(65,32) (54,27)
(15,61) (45,32)
(46,56) (43,44)
(27,74) (32,73)
(50,49) (77,27)
(49,53) (23,56)
(13,56) (29,53)
(46,36) (52,45)
(11,57) (52,45)
(55,34) (84,16)
(34,49) (36,59)
(43,24) (58,49)
(60,31) (46,31)
(66,40) (49,41)
(41,41) (29,56)
(71,33) (25,36)
(66,36) (52,41)
(49,28) (44,31)
(56,34) (45,38)
(32,29) (86,17)
(83,19) (10,53)
(68,37) (19,63)
(80,24) (33,63)
(38,73) (56,14)
(37,31) (51,47)
(30,54) (25,37)
(46,38) (21,45)
(60,34) (30,39)
(74,27) (21,59)
(24,61) (35,33)
(86,21) (58,33)
(17,39) (51,50)
(51,37) (73,34)
(57,48) (25,65)
(17,56) (65,38)
(46,52) (37,75)
(57,55) (44,55)
(34,50) (68,26)
(22,63) (60,29)
(52,57) (40,44)
(29,71) (59,28)
(86,21) (54,18)
(48,39) (34,31)
(42,22) (27,35)
(38,29) (43,69)
(52,32) (57,18)
(41,27) (27,62)
(54,52) (51,22)
(29,35) (35,49)
(27,33) (41,35)
(34,29) (31,30)
(27,73) (86,15)
(46,26) (25,55)
(21,62) (23,67)
(26,33) (19,59)
(60,29) (56,42)
(26,34) (44,46)
(58,48) (20,59)
(59,50) (23,57)
(67,36) (17,47)
(33,50) (60,50)
(46,27) (81,20)
(70,36) (14,59)
(39,37) (20,52)
(30,31) (71,40)
(51,59) (62,43)
(58,51) (83,25)
(63,39) (18,64)
(40,41) (58,33)
(21,62) (63,37)
(34,23) (40,36)
(52,19) (35,39)
(53,37) (38,58)
(36,27) (28,34)
(69,36) (55,14)
(27,73) (42,69)
(48,29) (59,37)
(19,61) (39,25)
(57,18) (38,44)
(42,34) (51,46)
(38,72) (19,52)
(16,53) (59,38)
(40,19) (59,40)
(71,42) (64,48)
(44,43) (60,52)
(33,33) (53,57)
(64,43) (57,49)
(87,16) (37,75)
(52,16) (47,39)
(57,18) (35,34)
(42,52) (41,52)
(52,39) (11,57)
(39,26) (40,48)
(18,43) (30,58)
(55,47) (14,51)
(37,39) (54,56)
(88,19) (59,29)
(71,31) (64,27)
(53,35) (20,62)
(42,46) (23,44)
(51,29) (22,69)
(16,42) (31,39)
(78,29) (51,53)
(43,51) (28,58)
(15,51) (32,29)
(14,48) (48,46)
(56,52) (54,58)
(60,34) (16,50)
(66,37) (36,69)
(88,18) (83,21)
(17,52) (52,50)
(51,47) (19,65)
(14,49) (67,47)
(46,57) (86,14)
(40,50) (35,67)
(16,61) (25,37)
(56,33) (61,47)
(60,48) (70,32)
(24,62) (17,39)
(47,54) (67,37)
(53,21) (69,27)
(31,76) (51,21)
(32,40) (58,36)
(35,49) (27,33)
(39,28) (32,60)
(33,61) (27,30)
(74,26) (44,52)
(33,49) (28,72)
(33,37) (61,52)
(15,56) (16,62)
(32,61) (62,49)
(22,69) (34,68)
(36,22) (54,15)
(22,53) (80,21)
(27,65) (55,50)
(58,44) (26,73)
(16,61) (55,49)
(19,55) (46,54)
(32,60) (51,35)
(56,29) (49,28)
(49,24) (58,34)
(42,70) (42,50)
(60,47) (30,29)
(84,20) (81,20)
(41,23) (22,67)
(83,22) (18,41)
(31,43) (36,37)
(81,27) (36,41)
(67,47) (40,72)
(22,45) (55,50)
(16,38) (23,60)
(70,43) (57,46)
(51,50) (47,31)
(64,48) (55,20)
(54,53) (20,46)
(66,47) (36,68)
(29,72) (51,28)
(50,24) (28,54)
(53,28) (64,30)
(65,46) (57,47)
(54,15) (27,58)
(36,31) (44,54)
(16,52) (50,59)
(64,25) (82,26)
(34,35) (21,61)
(16,61) (31,28)
(30,57) (28,73)
(81,20) (41,28)
(10,54) (33,25)
(44,21) (32,28)
(39,44) (52,19)
(28,35) (63,31)
(60,31) (38,36)
(60,24) (53,49)
(12,47) (60,36)
(17,53) (57,33)
(27,37) (28,73)
(41,26) (30,37)
(31,38) (56,28)
(66,38) (26,32)
(39,71) (11,48)
(55,42) (19,65)
(58,53) (27,61)
(71,32) (39,35)
(53,31) (58,42)
(32,75) (52,20)
(89,18) (45,34)
(57,34) (42,20)
(23,55) (50,31)
(13,54) (48,40)
(63,26) (37,49)
(32,75) (56,38)
(44,40) (41,50)
(56,48) (40,71)
(50,37) (43,42)
(63,48) (65,39)
(21,37) (22,63)
(81,26) (62,29)
(58,52) (50,24)
(37,48) (83,18)
(15,56) (57,57)
(19,56) (64,42)
(42,68) (24,57)
(40,25) (20,52)
(36,45) (30,76)
(62,24) (27,55)
(51,35) (59,29)
(49,31) (23,66)
(32,30) (80,23)
(50,51) (20,64)
(41,71) (47,42)
(34,76) (15,42)
(14,42) (28,53)
(48,41) (44,53)
(51,46) (60,54)
(47,29) (49,47)
(42,53) (40,51)
(57,29) (28,36)
(34,26) (49,45)
(33,38) (72,31)
(39,29) (64,50)
(51,38) (50,18)
(13,48) (59,53)
(58,36) (17,59)
(60,45) (60,54)
(30,41) (65,32)
(47,38) (29,54)
(26,62) (24,34)
(15,48) (29,75)
(63,26) (71,43)
(46,42) (50,58)
(42,47) (37,60)
(35,36) (13,48)
(20,67) (43,31)
(48,27) (37,25)
(50,29) (69,34)
(49,60) (16,47)
(23,66) (43,31)
(35,34) (44,25)
(68,35) (13,59)
(39,37) (12,52)
(58,39) (20,53)
(26,34) (59,28)
(49,53) (76,25)
(52,53) (30,74)
(45,27) (40,38)
(37,31) (16,53)
(32,42) (68,40)
(14,47) (51,39)
(64,25) (35,62)
(27,56) (47,51)
(49,26) (34,58)
(39,73) (37,59)
(50,28) (37,44)
(35,37) (65,40)
(29,29) (35,65)
(31,37) (28,59)
(20,47) (60,31)
(87,14) (43,25)
../../bgmaps/AR0302SR.map
(16,45) (33,56)
(29,59) (16,48)
(38,33) (46,15)
(55,54) (32,33)
(43,25) (29,47)
(25,47) (9,55)
(5,54) (49,47)
(20,53) (67,30)
(48,14) (22,44)
(45,37) (41,24)
(22,32) (29,74)
(48,38) (25,57)
(48,44) (7,55)
(43,22) (50,56)
(22,39) (56,55)
(40,31) (3,53)
(63,36) (60,42)
(42,25) (13,52)
(39,38) (27,60)
(37,31) (59,30)
(57,34) (29,49)
(15,51) (72,34)
(22,43) (3,49)
(25,73) (52,52)
(14,52) (31,47)
(16,51) (59,32)
(33,35) (34,35)
(44,49) (29,28)
(26,74) (34,31)
(60,42) (45,27)
(27,49) (34,65)
(37,31) (23,68)
(54,52) (70,33)
(67,44) (62,40)
(64,27) (22,46)
(31,45) (43,21)
(26,42) (14,43)
(48,40) (14,49)
(38,44) (28,59)
(58,37) (61,49)
(56,52) (6,53)
(43,17) (32,71)
(33,74) (60,42)
(50,54) (21,38)
(36,35) (43,23)
(47,36) (18,56)
(26,58) (31,47)
(49,57) (25,70)
(19,59) (12,43)
(46,46) (25,49)
(27,72) (25,69)
(38,39) (24,34)
(63,28) (23,54)
(73,34) (47,15)
(39,28) (62,45)
(20,56) (45,15)
(46,49) (48,16)
(24,57) (36,36)
(18,41) (24,70)
(46,47) (19,68)
(6,53) (57,36)
(47,48) (35,26)
(60,39) (37,38)
(30,74) (25,56)
(52,51) (31,72)
(45,29) (25,49)
(46,46) (55,20)
(43,17) (54,56)
(58,36) (53,55)
(27,36) (51,24)
(25,66) (18,65)
(39,35) (45,11)
(28,61) (19,60)
(49,25) (31,32)
(28,49) (29,75)
(27,70) (37,52)
(32,46) (49,22)
(38,56) (74,32)
(15,65) (40,20)
(49,25) (64,46)
(31,34) (24,30)
(31,30) (14,66)
(41,58) (33,73)
(14,44) (26,46)
(60,45) (18,66)
(42,49) (37,35)
(22,60) (49,25)
(17,69) (30,24)
(34,71) (26,72)
(32,70) (27,48)
(53,53) (22,45)
(23,60) (9,51)
(12,43) (47,27)
(28,27) (24,47)
(20,39) (4,51)
(18,65) (44,39)
(50,45) (42,50)
(42,41) (60,44)
(36,35) (21,67)
(25,43) (60,37)
(28,51) (23,42)
(69,31) (44,64)
(17,68) (29,73)
(33,30) (24,70)
(44,31) (43,39)
(66,43) (14,49)
(37,21) (42,41)
(49,27) (57,46)
(43,65) (53,50)
(38,60) (54,56)
(21,45) (56,35)
(25,65) (47,12)
(15,60) (34,75)
(31,36) (41,27)
(31,31) (58,51)
(43,65) (41,21)
(21,58) (12,52)
(37,37) (25,56)
(31,35) (42,44)
(16,51) (33,25)
(48,51) (46,43)
(12,41) (48,39)
(16,41) (31,70)
(31,31) (26,49)
(52,57) (45,53)
(43,49) (47,30)
(32,57) (25,43)
(66,34) (34,67)
(40,59) (40,31)
(42,55) (46,52)
(70,37) (28,69)
(20,63) (20,53)
(25,57) (22,71)
(21,64) (15,58)
(42,54) (57,29)
(23,48) (20,65)
(15,51) (69,38)
(49,23) (48,16)
(18,46) (19,62)
(70,38) (42,30)
(21,37) (61,49)
(43,49) (44,39)
(39,44) (15,48)
(36,55) (18,52)
(68,43) (33,33)
(48,37) (22,61)
(35,29) (43,16)
(32,70) (28,30)
(15,42) (61,37)
(41,18) (30,25)
(26,40) (27,67)
(51,46) (48,51)
(16,48) (43,54)
(50,23) (42,23)
(45,63) (46,33)
(69,39) (62,30)
(34,41) (34,64)
(39,37) (20,64)
(13,62) (10,54)
(47,30) (51,46)
(53,48) (26,56)
(37,27) (19,59)
(18,55) (11,61)
(23,53) (16,45)
(26,68) (64,42)
(49,36) (42,20)
(41,36) (15,61)
(68,38) (30,48)
(22,43) (43,20)
(22,70) (20,47)
(21,64) (41,61)
(51,47) (58,35)
(68,36) (18,50)
(62,30) (70,37)
(24,72) (47,48)
(64,45) (32,25)
(17,65) (39,29)
(34,35) (22,61)
(36,54) (45,14)
(25,58) (37,26)
(42,53) (48,43)
(35,75) (34,72)
(26,72) (47,52)
(45,63) (15,59)
(13,58) (58,48)
(53,55) (18,52)
(28,30) (52,16)
(49,13) (18,51)
(64,30) (42,31)
(8,53) (20,63)
(50,48) (37,55)
(53,53) (25,55)
(21,59) (70,32)
(34,27) (63,37)
(29,72) (47,20)
(42,31) (14,52)
(56,21) (47,40)
(54,52) (50,49)
(55,47) (43,20)
(17,43) (39,36)
(21,41) (20,55)
(43,21) (15,54)
(14,46) (13,52)
(37,24) (68,39)
(73,33) (24,72)
(13,62) (60,49)
(32,71) (21,38)
(50,36) (28,71)
(56,47) (37,33)
(46,37) (67,44)
(49,39) (28,29)
(59,30) (53,56)
(17,55) (61,50)
(40,44) (45,25)
(44,42) (14,49)
(46,51) (19,45)
(58,26) (27,47)
(23,42) (31,71)
(23,56) (41,45)
(36,37) (34,40)
(49,35) (36,25)
(39,61) (48,43)
(6,56) (19,41)
(46,20) (42,42)
(13,50) (30,67)
(17,60) (73,31)
(33,66) (27,69)
(61,42) (24,62)
(24,64) (58,26)
(26,70) (3,49)
(41,59) (49,27)
(70,29) (11,52)
(39,36) (11,48)
(62,48) (53,47)
(29,27) (30,55)
(42,25) (18,40)
(27,26) (31,69)
(47,52) (9,51)
(45,27) (10,52)
(24,30) (39,54)
(39,25) (36,25)
(33,55) (38,55)
(57,19) (36,27)
(7,53) (64,45)
(33,25) (46,54)
(47,34) (28,75)
(36,33) (13,48)
(36,63) (3,53)
(55,20) (45,53)
(1,51) (20,68)
(63,39) (22,61)
(17,49) (29,28)
(41,53) (59,49)
(37,38) (71,36)
(26,75) (27,49)
(57,48) (49,53)
(41,47) (50,26)
(32,26) (63,28)
(19,46) (41,46)
(49,46) (70,31)
(28,42) (50,49)
(20,47) (44,63)
(29,33) (45,40)
(66,32) (71,29)
(13,64) (63,48)
(18,44) (35,38)
(58,49) (64,43)
(17,56) (27,42)
