(70,65) (35,33) problem_set5_map30.map
(38,17) (5,27) problem_set5_map30.map
(43,74) (49,9) problem_set5_map30.map
(71,34) (43,16) problem_set5_map30.map
(66,41) (67,33) problem_set5_map30.map
(2,13) (39,50) problem_set5_map30.map
(45,48) (45,12) problem_set5_map30.map
(48,19) (50,68) problem_set5_map30.map
(66,62) (28,47) problem_set5_map30.map
(74,54) (68,7) problem_set5_map30.map
(58,23) (51,16) problem_set5_map30.map
(17,27) (63,39) problem_set5_map30.map
(57,38) (46,6) problem_set5_map30.map
(49,47) (22,59) problem_set5_map30.map
(43,34) (37,39) problem_set5_map30.map
(43,38) (50,69) problem_set5_map30.map
(13,27) (33,6) problem_set5_map30.map
(30,66) (75,74) problem_set5_map30.map
(28,31) (35,7) problem_set5_map30.map
(16,37) (73,22) problem_set5_map30.map
(30,29) (72,64) problem_set5_map30.map
(70,7) (65,6) problem_set5_map30.map
(59,22) (33,39) problem_set5_map30.map
(13,48) (21,66) problem_set5_map30.map
(73,39) (29,15) problem_set5_map30.map
(25,6) (6,66) problem_set5_map30.map
(10,27) (9,48) problem_set5_map30.map
(66,55) (66,24) problem_set5_map30.map
(57,55) (56,77) problem_set5_map30.map
(69,77) (46,45) problem_set5_map30.map
(10,27) (60,54) problem_set5_map30.map
(17,36) (18,75) problem_set5_map30.map
(37,16) (21,12) problem_set5_map30.map
(14,76) (58,71) problem_set5_map30.map
(55,49) (5,48) problem_set5_map30.map
(48,43) (38,44) problem_set5_map30.map
(28,6) (16,28) problem_set5_map30.map
(29,1) (34,50) problem_set5_map30.map
(31,2) (12,22) problem_set5_map30.map
(19,38) (77,74) problem_set5_map30.map
(76,75) (71,49) problem_set5_map30.map
(45,32) (6,60) problem_set5_map30.map
(75,77) (27,66) problem_set5_map30.map
(13,11) (0,71) problem_set5_map30.map
(37,34) (18,46) problem_set5_map30.map
(18,70) (59,15) problem_set5_map30.map
(70,48) (38,72) problem_set5_map30.map
(11,38) (65,27) problem_set5_map30.map
(1,53) (65,63) problem_set5_map30.map
(40,34) (50,69) problem_set5_map30.map
(24,70) (27,70) problem_set5_map30.map
(11,27) (74,11) problem_set5_map30.map
(50,52) (39,77) problem_set5_map30.map
(61,27) (59,58) problem_set5_map30.map
(67,0) (2,18) problem_set5_map30.map
(11,23) (73,7) problem_set5_map30.map
(8,32) (35,6) problem_set5_map30.map
(22,21) (39,19) problem_set5_map30.map
(40,66) (9,49) problem_set5_map30.map
(70,7) (27,12) problem_set5_map30.map
(67,43) (66,43) problem_set5_map30.map
(28,7) (29,32) problem_set5_map30.map
(48,27) (53,59) problem_set5_map30.map
(65,0) (68,7) problem_set5_map30.map
(37,1) (64,0) problem_set5_map30.map
(16,27) (76,47) problem_set5_map30.map
(0,38) (48,11) problem_set5_map30.map
(40,70) (44,47) problem_set5_map30.map
(48,2) (33,19) problem_set5_map30.map
(16,70) (3,43) problem_set5_map30.map
(77,5) (43,22) problem_set5_map30.map
(42,2) (44,57) problem_set5_map30.map
(60,71) (23,20) problem_set5_map30.map
(71,70) (46,1) problem_set5_map30.map
(65,59) (61,56) problem_set5_map30.map
(75,5) (30,13) problem_set5_map30.map
(47,0) (64,40) problem_set5_map30.map
(29,38) (43,72) problem_set5_map30.map
(75,60) (0,57) problem_set5_map30.map
(61,29) (0,64) problem_set5_map30.map
(4,77) (16,6) problem_set5_map30.map
(6,57) (42,29) problem_set5_map30.map
(73,32) (15,17) problem_set5_map30.map
(7,48) (60,61) problem_set5_map30.map
(22,66) (39,17) problem_set5_map30.map
(38,44) (71,22) problem_set5_map30.map
(49,53) (5,17) problem_set5_map30.map
(59,32) (53,60) problem_set5_map30.map
(4,76) (39,64) problem_set5_map30.map
(71,27) (18,29) problem_set5_map30.map
(0,25) (56,77) problem_set5_map30.map
(77,0) (36,28) problem_set5_map30.map
(45,48) (74,55) problem_set5_map30.map
(32,55) (64,64) problem_set5_map30.map
(54,0) (21,6) problem_set5_map30.map
(2,16) (67,0) problem_set5_map30.map
(39,65) (70,22) problem_set5_map30.map
(48,34) (17,3) problem_set5_map30.map
(33,43) (44,56) problem_set5_map30.map
(24,59) (44,76) problem_set5_map30.map
(23,44) (60,66) problem_set5_map30.map
(39,25) (29,60) problem_set5_map30.map
(76,73) (28,0) problem_set5_map30.map
(7,65) (70,39) problem_set5_map30.map
(61,2) (71,44) problem_set5_map30.map
(44,47) (11,48) problem_set5_map30.map
(49,48) (14,76) problem_set5_map30.map
(17,58) (16,35) problem_set5_map30.map
(18,11) (57,75) problem_set5_map30.map
(55,49) (38,61) problem_set5_map30.map
(13,43) (59,29) problem_set5_map30.map
(73,11) (43,37) problem_set5_map30.map
(17,61) (72,65) problem_set5_map30.map
(41,49) (28,27) problem_set5_map30.map
(49,53) (17,11) problem_set5_map30.map
(49,56) (33,73) problem_set5_map30.map
(38,54) (39,63) problem_set5_map30.map
(6,38) (64,50) problem_set5_map30.map
(38,63) (36,34) problem_set5_map30.map
(34,39) (48,38) problem_set5_map30.map
(64,38) (74,16) problem_set5_map30.map
(0,19) (18,34) problem_set5_map30.map
(32,59) (68,2) problem_set5_map30.map
(18,28) (49,29) problem_set5_map30.map
(45,33) (43,36) problem_set5_map30.map
(55,1) (1,75) problem_set5_map30.map
(19,66) (5,39) problem_set5_map30.map
(71,27) (33,75) problem_set5_map30.map
(1,63) (69,2) problem_set5_map30.map
(70,75) (34,18) problem_set5_map30.map
(0,29) (70,52) problem_set5_map30.map
(22,56) (25,38) problem_set5_map30.map
(28,58) (1,46) problem_set5_map30.map
(27,54) (28,22) problem_set5_map30.map
(38,39) (32,54) problem_set5_map30.map
(17,32) (23,31) problem_set5_map30.map
(54,23) (44,74) problem_set5_map30.map
(75,9) (75,24) problem_set5_map30.map
(64,51) (33,16) problem_set5_map30.map
(23,75) (9,54) problem_set5_map30.map
(65,38) (0,73) problem_set5_map30.map
(18,6) (18,41) problem_set5_map30.map
(18,13) (66,61) problem_set5_map30.map
(8,77) (75,5) problem_set5_map30.map
(38,33) (76,25) problem_set5_map30.map
(64,34) (13,45) problem_set5_map30.map
(43,48) (17,46) problem_set5_map30.map
(10,70) (47,66) problem_set5_map30.map
(18,29) (1,66) problem_set5_map30.map
(2,71) (72,38) problem_set5_map30.map
(34,60) (64,65) problem_set5_map30.map
(34,71) (34,47) problem_set5_map30.map
(77,76) (64,70) problem_set5_map30.map
(31,11) (0,25) problem_set5_map30.map
(65,40) (59,33) problem_set5_map30.map
(54,59) (49,50) problem_set5_map30.map
(7,4) (64,23) problem_set5_map30.map
(65,28) (75,2) problem_set5_map30.map
(49,20) (27,30) problem_set5_map30.map
(23,17) (39,7) problem_set5_map30.map
(53,22) (66,62) problem_set5_map30.map
(74,39) (1,8) problem_set5_map30.map
(77,67) (38,27) problem_set5_map30.map
(43,20) (73,11) problem_set5_map30.map
(34,76) (66,77) problem_set5_map30.map
(50,11) (69,34) problem_set5_map30.map
(0,38) (0,57) problem_set5_map30.map
(27,64) (2,50) problem_set5_map30.map
(29,6) (6,2) problem_set5_map30.map
(20,7) (34,77) problem_set5_map30.map
(71,1) (4,17) problem_set5_map30.map
(45,49) (32,61) problem_set5_map30.map
(49,54) (49,61) problem_set5_map30.map
(37,28) (73,11) problem_set5_map30.map
(54,28) (27,66) problem_set5_map30.map
(50,53) (12,11) problem_set5_map30.map
(7,22) (43,34) problem_set5_map30.map
(49,45) (61,58) problem_set5_map30.map
(33,47) (55,36) problem_set5_map30.map
(11,32) (75,68) problem_set5_map30.map
(32,1) (50,57) problem_set5_map30.map
(16,23) (2,56) problem_set5_map30.map
(76,47) (65,28) problem_set5_map30.map
(44,76) (24,71) problem_set5_map30.map
(75,5) (71,33) problem_set5_map30.map
(31,23) (29,39) problem_set5_map30.map
(13,74) (72,18) problem_set5_map30.map
(68,17) (55,66) problem_set5_map30.map
(16,76) (59,49) problem_set5_map30.map
(16,46) (12,55) problem_set5_map30.map
(61,15) (69,12) problem_set5_map30.map
(12,0) (58,54) problem_set5_map30.map
(18,37) (37,12) problem_set5_map30.map
(5,50) (4,34) problem_set5_map30.map
(21,34) (34,39) problem_set5_map30.map
(35,50) (7,44) problem_set5_map30.map
(8,48) (67,12) problem_set5_map30.map
(57,77) (36,38) problem_set5_map30.map
(18,6) (20,76) problem_set5_map30.map
(13,72) (23,58) problem_set5_map30.map
(55,1) (27,12) problem_set5_map30.map
(77,21) (76,55) problem_set5_map30.map
(20,13) (71,76) problem_set5_map30.map
(45,46) (31,66) problem_set5_map30.map
(7,10) (44,39) problem_set5_map30.map
(54,37) (39,22) problem_set5_map30.map
(6,35) (60,76) problem_set5_map30.map
(75,64) (77,24) problem_set5_map30.map
(61,3) (44,45) problem_set5_map30.map
(66,0) (39,59) problem_set5_map30.map
(7,41) (71,51) problem_set5_map30.map
(16,0) (46,22) problem_set5_map30.map
(29,49) (65,1) problem_set5_map30.map
(16,28) (36,6) problem_set5_map30.map
(14,76) (38,44) problem_set5_map30.map
(16,70) (20,71) problem_set5_map30.map
(26,39) (48,51) problem_set5_map30.map
(61,76) (22,72) problem_set5_map30.map
(34,54) (64,71) problem_set5_map30.map
(4,65) (53,22) problem_set5_map30.map
(29,60) (32,70) problem_set5_map30.map
(13,12) (45,56) problem_set5_map30.map
(49,61) (76,2) problem_set5_map30.map
(54,12) (2,33) problem_set5_map30.map
(48,34) (58,1) problem_set5_map30.map
(12,29) (77,1) problem_set5_map30.map
(55,66) (36,29) problem_set5_map30.map
(48,9) (12,19) problem_set5_map30.map
(30,29) (0,50) problem_set5_map30.map
(38,16) (18,12) problem_set5_map30.map
(59,60) (43,44) problem_set5_map30.map
(44,27) (39,66) problem_set5_map30.map
(72,18) (32,18) problem_set5_map30.map
(27,76) (77,29) problem_set5_map30.map
(12,71) (59,14) problem_set5_map30.map
(54,60) (11,12) problem_set5_map30.map
(7,7) (65,34) problem_set5_map30.map
(62,70) (50,27) problem_set5_map30.map
(64,71) (53,75) problem_set5_map30.map
(41,59) (61,54) problem_set5_map30.map
(12,18) (29,41) problem_set5_map30.map
(64,27) (60,10) problem_set5_map30.map
(45,39) (5,29) problem_set5_map30.map
(2,47) (75,39) problem_set5_map30.map
(57,76) (50,21) problem_set5_map30.map
(16,18) (22,1) problem_set5_map30.map
(60,71) (13,34) problem_set5_map30.map
(6,1) (26,50) problem_set5_map30.map
(2,73) (71,2) problem_set5_map30.map
(72,7) (4,66) problem_set5_map30.map
(45,61) (70,38) problem_set5_map30.map
(28,38) (67,43) problem_set5_map30.map
(43,64) (20,13) problem_set5_map30.map
(11,61) (25,6) problem_set5_map30.map
(45,33) (72,70) problem_set5_map30.map
(75,6) (18,22) problem_set5_map30.map
(43,50) (6,22) problem_set5_map30.map
(55,61) (37,38) problem_set5_map30.map
(0,75) (20,13) problem_set5_map30.map
(59,3) (9,11) problem_set5_map30.map
(6,16) (50,59) problem_set5_map30.map
(49,50) (22,50) problem_set5_map30.map
(76,71) (23,73) problem_set5_map30.map
(14,22) (64,27) problem_set5_map30.map
(70,52) (13,17) problem_set5_map30.map
(0,51) (57,75) problem_set5_map30.map
(60,22) (72,33) problem_set5_map30.map
(45,27) (49,7) problem_set5_map30.map
(76,40) (64,23) problem_set5_map30.map
(4,66) (70,11) problem_set5_map30.map
(45,50) (73,16) problem_set5_map30.map
(11,50) (39,64) problem_set5_map30.map
(55,31) (13,38) problem_set5_map30.map
(24,38) (14,55) problem_set5_map30.map
(7,65) (5,27) problem_set5_map30.map
(54,18) (43,19) problem_set5_map30.map
(6,69) (75,45) problem_set5_map30.map
(7,12) (56,6) problem_set5_map30.map
(29,46) (13,29) problem_set5_map30.map
(3,49) (16,46) problem_set5_map30.map
(19,66) (9,71) problem_set5_map30.map
(2,58) (29,70) problem_set5_map30.map
(69,33) (65,13) problem_set5_map30.map
(77,19) (3,76) problem_set5_map30.map
(37,16) (28,41) problem_set5_map30.map
(43,74) (48,36) problem_set5_map30.map
(66,2) (52,60) problem_set5_map30.map
(46,13) (7,56) problem_set5_map30.map
(75,0) (64,64) problem_set5_map30.map
(12,64) (60,33) problem_set5_map30.map
(7,17) (11,28) problem_set5_map30.map
(55,70) (39,63) problem_set5_map30.map
(71,76) (54,76) problem_set5_map30.map
(54,70) (9,34) problem_set5_map30.map
(34,38) (67,71) problem_set5_map30.map
(66,65) (60,76) problem_set5_map30.map
(5,64) (2,26) problem_set5_map30.map
(45,38) (22,12) problem_set5_map30.map
(65,50) (39,2) problem_set5_map30.map
(67,16) (2,14) problem_set5_map30.map
(8,70) (23,64) problem_set5_map30.map
(32,59) (77,27) problem_set5_map30.map
(7,59) (70,25) problem_set5_map30.map
(29,32) (2,73) problem_set5_map30.map
(1,47) (41,50) problem_set5_map30.map
(18,48) (45,18) problem_set5_map30.map
(17,22) (29,19) problem_set5_map30.map
(44,73) (44,36) problem_set5_map30.map
(48,43) (47,22) problem_set5_map30.map
(56,65) (59,61) problem_set5_map30.map
(22,26) (70,51) problem_set5_map30.map
(4,29) (16,49) problem_set5_map30.map
(12,19) (50,36) problem_set5_map30.map
(22,30) (75,50) problem_set5_map30.map
(13,49) (75,62) problem_set5_map30.map
(54,62) (34,21) problem_set5_map30.map
(65,60) (27,23) problem_set5_map30.map
(35,34) (71,77) problem_set5_map30.map
(44,37) (50,39) problem_set5_map30.map
(50,20) (59,34) problem_set5_map30.map
(39,6) (77,11) problem_set5_map30.map
(34,71) (21,11) problem_set5_map30.map
(75,29) (8,33) problem_set5_map30.map
(5,50) (74,18) problem_set5_map30.map
(22,50) (55,52) problem_set5_map30.map
(6,77) (74,1) problem_set5_map30.map
(2,13) (6,56) problem_set5_map30.map
(1,10) (8,49) problem_set5_map30.map
(28,17) (64,59) problem_set5_map30.map
(10,28) (55,38) problem_set5_map30.map
(36,11) (29,40) problem_set5_map30.map
(56,28) (72,60) problem_set5_map30.map
(18,55) (55,22) problem_set5_map30.map
(19,33) (49,48) problem_set5_map30.map
(48,54) (4,0) problem_set5_map30.map
(65,18) (8,43) problem_set5_map30.map
(44,46) (25,61) problem_set5_map30.map
(33,12) (71,0) problem_set5_map30.map
(62,77) (51,17) problem_set5_map30.map
(49,74) (6,12) problem_set5_map30.map
(54,22) (0,8) problem_set5_map30.map
(17,49) (2,55) problem_set5_map30.map
(2,21) (41,1) problem_set5_map30.map
(49,71) (32,22) problem_set5_map30.map
(18,22) (30,55) problem_set5_map30.map
(45,28) (65,64) problem_set5_map30.map
(16,33) (17,0) problem_set5_map30.map
(41,27) (33,49) problem_set5_map30.map
(49,44) (60,0) problem_set5_map30.map
(51,23) (49,8) problem_set5_map30.map
(27,38) (76,76) problem_set5_map30.map
(67,1) (65,33) problem_set5_map30.map
(27,58) (38,59) problem_set5_map30.map
(6,5) (24,6) problem_set5_map30.map
(45,0) (38,0) problem_set5_map30.map
(2,29) (11,62) problem_set5_map30.map
(75,73) (72,70) problem_set5_map30.map
(25,61) (39,62) problem_set5_map30.map
(64,60) (2,71) problem_set5_map30.map
(71,55) (58,66) problem_set5_map30.map
(77,75) (46,66) problem_set5_map30.map
(59,38) (31,39) problem_set5_map30.map
(2,65) (60,28) problem_set5_map30.map
(71,39) (24,39) problem_set5_map30.map
(66,48) (66,22) problem_set5_map30.map
(42,50) (19,38) problem_set5_map30.map
(13,32) (48,7) problem_set5_map30.map
(28,14) (33,1) problem_set5_map30.map
(28,71) (21,34) problem_set5_map30.map
(50,69) (77,47) problem_set5_map30.map
(75,21) (24,1) problem_set5_map30.map
(13,17) (44,45) problem_set5_map30.map
(22,19) (21,12) problem_set5_map30.map
(70,32) (77,21) problem_set5_map30.map
(73,54) (43,60) problem_set5_map30.map
(72,6) (28,77) problem_set5_map30.map
(2,17) (3,32) problem_set5_map30.map
(76,1) (75,18) problem_set5_map30.map
(64,33) (11,61) problem_set5_map30.map
(17,34) (22,13) problem_set5_map30.map
(61,31) (77,39) problem_set5_map30.map
(21,13) (48,17) problem_set5_map30.map
(33,63) (21,13) problem_set5_map30.map
(75,75) (18,70) problem_set5_map30.map
(3,50) (62,23) problem_set5_map30.map
(64,48) (71,25) problem_set5_map30.map
(31,6) (73,2) problem_set5_map30.map
(40,11) (37,61) problem_set5_map30.map
(58,66) (5,65) problem_set5_map30.map
(39,29) (49,2) problem_set5_map30.map
(28,55) (60,54) problem_set5_map30.map
(54,16) (7,8) problem_set5_map30.map
(7,6) (19,66) problem_set5_map30.map
(14,77) (15,29) problem_set5_map30.map
(13,65) (45,76) problem_set5_map30.map
(55,45) (27,59) problem_set5_map30.map
(4,43) (44,0) problem_set5_map30.map
(8,2) (7,59) problem_set5_map30.map
(21,11) (17,12) problem_set5_map30.map
(18,2) (1,28) problem_set5_map30.map
(55,65) (23,74) problem_set5_map30.map
(72,55) (65,33) problem_set5_map30.map
(6,41) (55,37) problem_set5_map30.map
(22,21) (34,77) problem_set5_map30.map
(11,33) (7,12) problem_set5_map30.map
(47,75) (41,50) problem_set5_map30.map
(73,11) (59,23) problem_set5_map30.map
(65,2) (46,0) problem_set5_map30.map
(22,33) (21,13) problem_set5_map30.map
(64,59) (45,33) problem_set5_map30.map
(15,38) (47,75) problem_set5_map30.map
(62,38) (52,38) problem_set5_map30.map
(24,7) (17,11) problem_set5_map30.map
(27,28) (38,62) problem_set5_map30.map
(61,43) (12,19) problem_set5_map30.map
(31,1) (16,36) problem_set5_map30.map
(44,6) (75,19) problem_set5_map30.map
(75,23) (56,64) problem_set5_map30.map
(0,48) (31,13) problem_set5_map30.map
(36,0) (16,3) problem_set5_map30.map
(44,19) (6,1) problem_set5_map30.map
(76,12) (24,48) problem_set5_map30.map
(61,9) (75,21) problem_set5_map30.map
(29,50) (28,11) problem_set5_map30.map
(11,22) (38,19) problem_set5_map30.map
(57,64) (49,0) problem_set5_map30.map
(39,59) (59,71) problem_set5_map30.map
(64,61) (61,34) problem_set5_map30.map
(70,66) (44,49) problem_set5_map30.map
(77,6) (33,49) problem_set5_map30.map
(67,44) (65,14) problem_set5_map30.map
(4,64) (43,12) problem_set5_map30.map
(18,70) (11,34) problem_set5_map30.map
(50,21) (40,43) problem_set5_map30.map
(59,57) (22,25) problem_set5_map30.map
(7,41) (66,1) problem_set5_map30.map
(56,18) (18,58) problem_set5_map30.map
(44,32) (49,13) problem_set5_map30.map
(3,75) (3,48) problem_set5_map30.map
(20,75) (39,54) problem_set5_map30.map
(50,37) (2,56) problem_set5_map30.map
(65,77) (37,38) problem_set5_map30.map
(25,6) (65,6) problem_set5_map30.map
(77,5) (17,75) problem_set5_map30.map
(19,75) (23,48) problem_set5_map30.map
(32,28) (2,43) problem_set5_map30.map
(39,23) (23,54) problem_set5_map30.map
(28,13) (23,48) problem_set5_map30.map
(11,23) (33,21) problem_set5_map30.map
(10,54) (3,50) problem_set5_map30.map
(0,60) (37,48) problem_set5_map30.map
(41,1) (34,2) problem_set5_map30.map
(73,71) (15,23) problem_set5_map30.map
(48,30) (76,66) problem_set5_map30.map
(73,39) (37,29) problem_set5_map30.map
(9,6) (64,1) problem_set5_map30.map
(33,7) (42,1) problem_set5_map30.map
(2,17) (45,36) problem_set5_map30.map
(6,67) (49,51) problem_set5_map30.map
(40,11) (11,71) problem_set5_map30.map
(18,38) (9,43) problem_set5_map30.map
(77,24) (71,71) problem_set5_map30.map
(22,54) (10,28) problem_set5_map30.map
(33,77) (65,6) problem_set5_map30.map
(46,76) (7,7) problem_set5_map30.map
(25,1) (59,58) problem_set5_map30.map
(39,70) (71,77) problem_set5_map30.map
(10,59) (58,18) problem_set5_map30.map
(58,39) (53,17) problem_set5_map30.map
(38,50) (48,44) problem_set5_map30.map
(6,38) (17,5) problem_set5_map30.map
(60,1) (28,64) problem_set5_map30.map
(23,64) (22,22) problem_set5_map30.map
(39,61) (0,74) problem_set5_map30.map
(60,44) (64,32) problem_set5_map30.map
(48,38) (72,39) problem_set5_map30.map
(67,33) (66,70) problem_set5_map30.map
(12,66) (0,60) problem_set5_map30.map
(76,24) (0,18) problem_set5_map30.map
(75,7) (41,13) problem_set5_map30.map
(36,39) (28,58) problem_set5_map30.map
(9,1) (51,76) problem_set5_map30.map
(51,16) (5,43) problem_set5_map30.map
(66,14) (39,73) problem_set5_map30.map
(39,71) (60,34) problem_set5_map30.map
(77,60) (54,54) problem_set5_map30.map
(67,45) (2,38) problem_set5_map30.map
(66,76) (18,17) problem_set5_map30.map
(17,6) (3,43) problem_set5_map30.map
(25,6) (17,54) problem_set5_map30.map
(48,54) (1,26) problem_set5_map30.map
(32,55) (18,34) problem_set5_map30.map
(49,30) (32,60) problem_set5_map30.map
(77,18) (61,76) problem_set5_map30.map
(23,30) (50,77) problem_set5_map30.map
(76,0) (55,71) problem_set5_map30.map
(77,41) (71,25) problem_set5_map30.map
(11,23) (27,0) problem_set5_map30.map
(31,64) (66,51) problem_set5_map30.map
(20,38) (27,70) problem_set5_map30.map
(3,28) (50,49) problem_set5_map30.map
(29,7) (7,76) problem_set5_map30.map
(18,5) (37,13) problem_set5_map30.map
(58,27) (56,0) problem_set5_map30.map
(0,66) (64,66) problem_set5_map30.map
(22,64) (55,50) problem_set5_map30.map
(57,0) (50,50) problem_set5_map30.map
(49,52) (12,16) problem_set5_map30.map
(75,5) (13,11) problem_set5_map30.map
(21,11) (62,77) problem_set5_map30.map
(55,23) (75,47) problem_set5_map30.map
(22,29) (58,27) problem_set5_map30.map
(23,16) (19,76) problem_set5_map30.map
(50,46) (50,56) problem_set5_map30.map
(17,14) (16,42) problem_set5_map30.map
(40,59) (6,35) problem_set5_map30.map
(12,27) (54,30) problem_set5_map30.map
(3,39) (48,76) problem_set5_map30.map
(10,75) (54,30) problem_set5_map30.map
(29,45) (56,6) problem_set5_map30.map
(50,22) (27,43) problem_set5_map30.map
(1,25) (34,64) problem_set5_map30.map
(0,72) (1,72) problem_set5_map30.map
(22,57) (69,2) problem_set5_map30.map
(43,74) (59,39) problem_set5_map30.map
(16,36) (49,59) problem_set5_map30.map
(24,1) (59,46) problem_set5_map30.map
(0,7) (36,33) problem_set5_map30.map
(16,43) (2,75) problem_set5_map30.map
(49,19) (10,28) problem_set5_map30.map
(26,61) (23,65) problem_set5_map30.map
(18,22) (3,2) problem_set5_map30.map
(75,68) (54,7) problem_set5_map30.map
(32,43) (48,19) problem_set5_map30.map
(11,50) (28,59) problem_set5_map30.map
(22,47) (75,17) problem_set5_map30.map
(65,39) (12,12) problem_set5_map30.map
(65,18) (23,52) problem_set5_map30.map
(12,74) (74,2) problem_set5_map30.map
(23,33) (49,38) problem_set5_map30.map
(21,66) (76,40) problem_set5_map30.map
(70,7) (76,63) problem_set5_map30.map
(62,59) (18,33) problem_set5_map30.map
(49,8) (23,33) problem_set5_map30.map
(33,72) (54,52) problem_set5_map30.map
(30,1) (7,48) problem_set5_map30.map
(7,32) (34,59) problem_set5_map30.map
(71,64) (29,57) problem_set5_map30.map
(48,7) (27,55) problem_set5_map30.map
(56,6) (4,43) problem_set5_map30.map
(59,38) (45,71) problem_set5_map30.map
(33,55) (23,62) problem_set5_map30.map
(3,49) (69,12) problem_set5_map30.map
(32,34) (74,71) problem_set5_map30.map
(46,75) (50,29) problem_set5_map30.map
(13,33) (55,16) problem_set5_map30.map
