../../bgmaps/AR0509SR.map
(43,53) (20,36) (36,33)
(29,42) (58,26) (26,44)
(37,59) (14,64) (48,36)
(21,50) (46,25) (29,35)
(16,53) (25,28) (11,45)
(23,64) (41,28) (46,26)
(51,25) (24,39) (18,60)
(35,42) (54,41) (42,50)
(15,38) (15,51) (29,25)
(44,38) (50,40) (35,31)
(54,42) (10,45) (20,64)
(15,64) (27,37) (50,21)
(20,65) (23,44) (32,41)
(27,40) (50,16) (38,43)
(29,52) (34,29) (36,27)
(12,56) (47,52) (40,57)
(47,46) (26,25) (49,43)
(27,41) (29,51) (14,56)
(34,47) (14,57) (12,59)
(19,56) (24,56) (51,28)
(34,64) (52,37) (39,28)
(31,58) (21,66) (21,48)
(30,51) (47,49) (16,62)
(42,23) (33,63) (42,40)
(39,31) (59,30) (24,65)
(14,70) (32,45) (46,53)
(28,40) (60,32) (38,27)
(21,41) (32,61) (35,60)
(46,16) (50,15) (60,24)
(46,51) (15,65) (41,40)
(22,45) (48,25) (50,43)
(59,32) (44,52) (41,19)
(40,39) (39,25) (23,52)
(8,57) (36,44) (40,42)
(46,25) (21,34) (48,27)
(49,24) (48,54) (59,37)
(16,51) (24,51) (21,68)
(17,72) (45,49) (53,33)
(28,44) (49,53) (35,18)
(53,50) (45,37) (21,48)
(36,60) (37,21) (49,40)
(45,47) (53,40) (6,61)
(13,56) (44,37) (27,45)
(57,37) (41,20) (26,38)
(18,58) (36,38) (36,48)
(8,59) (47,36) (10,56)
(60,29) (36,21) (49,25)
(33,46) (23,54) (50,26)
(20,35) (43,17) (24,53)
(29,25) (32,51) (15,48)
(52,52) (34,31) (31,46)
(50,24) (51,22) (43,46)
(51,23) (37,61) (53,21)
(36,37) (26,44) (36,20)
(29,22) (22,34) (67,26)
(40,39) (11,57) (24,29)
(24,40) (14,38) (13,69)
(52,44) (61,33) (47,52)
(44,28) (50,34) (15,66)
(57,39) (41,45) (35,22)
(21,65) (50,15) (44,21)
(30,32) (26,27) (33,63)
(20,53) (10,48) (26,24)
(40,53) (17,49) (43,18)
(40,25) (64,30) (20,66)
(51,15) (44,21) (12,48)
(54,42) (41,22) (12,70)
(51,32) (50,34) (23,28)
(39,37) (38,25) (13,47)
(55,33) (64,29) (22,68)
(22,54) (33,30) (40,18)
(47,47) (10,45) (65,28)
(36,41) (51,27) (42,38)
(51,25) (35,18) (38,52)
(42,16) (27,39) (37,30)
(22,65) (43,50) (29,51)
(19,55) (19,52) (40,29)
(26,54) (39,62) (52,34)
(52,41) (62,24) (14,65)
(34,30) (35,31) (44,52)
(56,28) (15,39) (45,29)
(28,24) (52,26) (32,25)
(38,19) (37,63) (36,53)
(57,24) (11,70) (57,23)
(24,52) (66,30) (17,71)
(10,64) (41,14) (9,67)
(37,26) (51,51) (37,22)
(17,58) (42,54) (29,44)
(47,44) (23,63) (48,47)
(52,40) (42,42) (52,37)
(42,15) (37,44) (21,51)
(39,26) (23,33) (28,30)
(25,27) (50,19) (22,29)
(19,56) (46,31) (67,28)
(22,56) (39,56) (66,28)
(38,33) (35,49) (9,56)
(20,34) (46,24) (46,50)
(22,35) (42,27) (19,49)
(14,50) (41,19) (18,42)
(40,50) (28,58) (42,37)
(30,51) (36,62) (46,26)
(28,42) (40,60) (41,47)
(42,49) (52,23) (17,65)
(22,50) (21,34) (42,57)
(19,50) (32,48) (56,26)
(12,50) (41,36) (30,47)
(20,47) (57,39) (46,29)
(60,30) (49,34) (64,32)
(29,38) (12,69) (57,26)
(41,43) (20,42) (38,32)
(13,58) (12,44) (42,38)
(37,46) (10,49) (66,29)
(31,58) (24,40) (46,33)
(40,50) (33,47) (38,57)
(66,27) (39,58) (33,32)
(45,24) (64,23) (18,61)
(54,35) (54,35) (22,48)
(43,22) (41,37) (15,69)
(58,24) (21,45) (11,48)
(50,16) (47,33) (35,41)
(45,29) (48,32) (20,44)
(45,53) (16,58) (24,39)
(39,53) (55,35) (19,69)
(39,37) (34,28) (66,26)
(31,41) (34,29) (53,48)
(28,55) (43,37) (24,52)
(20,50) (54,40) (21,53)
(36,39) (61,33) (49,49)
(54,37) (7,61) (8,58)
(47,30) (46,30) (41,39)
(20,50) (33,49) (17,41)
(36,35) (19,70) (38,60)
(24,54) (53,36) (36,49)
(42,46) (41,54) (27,42)
(54,41) (28,31) (25,40)
(29,24) (42,45) (19,36)
(50,25) (45,21) (16,57)
(62,26) (32,46) (25,58)
(16,41) (48,18) (47,44)
(29,38) (35,48) (52,34)
(37,44) (56,30) (62,24)
(13,51) (26,55) (51,14)
(33,40) (8,66) (51,22)
(17,49) (39,41) (53,43)
(18,68) (61,31) (36,44)
(35,48) (38,53) (46,21)
(50,51) (42,39) (60,27)
(37,46) (22,54) (50,51)
(55,33) (19,58) (44,23)
(38,18) (44,37) (62,31)
(26,53) (47,27) (34,49)
(23,51) (41,51) (15,42)
(41,48) (19,67) (35,50)
(37,33) (56,34) (47,55)
(48,24) (45,48) (46,51)
(29,43) (38,52) (12,56)
(39,32) (38,63) (34,64)
(55,24) (41,45) (39,30)
(24,39) (49,21) (29,34)
(18,47) (52,45) (33,63)
(13,62) (44,45) (18,60)
(20,70) (20,46) (35,38)
(38,29) (18,58) (45,16)
(29,36) (39,37) (16,69)
(12,70) (25,43) (40,50)
(30,46) (43,23) (43,29)
(56,29) (49,25) (29,25)
(50,23) (51,32) (16,61)
(33,34) (25,53) (53,43)
(58,36) (42,41) (49,18)
(50,49) (42,44) (66,25)
(41,51) (48,46) (31,51)
(45,28) (38,42) (48,30)
(20,47) (47,45) (30,47)
(28,44) (52,45) (33,60)
(20,68) (10,47) (20,45)
(47,45) (38,25) (47,29)
(44,15) (34,51) (27,39)
(15,61) (39,17) (22,56)
(40,43) (52,50) (48,56)
(19,64) (59,23) (39,43)
(8,60) (26,26) (32,32)
(45,18) (19,57) (19,56)
(44,20) (27,37) (30,46)
(60,29) (13,70) (40,18)
(20,51) (61,26) (32,32)
(25,64) (41,38) (58,22)
(23,30) (29,56) (41,51)
(23,53) (40,43) (13,70)
(8,59) (58,28) (52,42)
(35,27) (35,62) (50,49)
(11,47) (50,46) (33,60)
(51,24) (16,49) (40,15)
(24,66) (59,36) (22,29)
(33,42) (27,43) (37,63)
(24,51) (53,49) (45,55)
(41,26) (15,39) (49,27)
(53,23) (21,65) (40,53)
(19,48) (35,21) (20,43)
(45,20) (30,47) (15,70)
(44,54) (26,25) (18,68)
(25,40) (38,34) (48,54)
(38,53) (46,36) (29,37)
(37,63) (52,41) (46,48)
(53,44) (23,34) (37,59)
(39,26) (20,47) (39,25)
(23,52) (46,30) (50,42)
(42,56) (52,22) (12,51)
(36,40) (19,45) (23,47)
(37,42) (37,59) (59,27)
(16,42) (35,45) (43,49)
(37,34) (58,30) (10,48)
(20,63) (40,55) (30,58)
(46,31) (41,15) (40,54)
(55,40) (9,48) (33,29)
(29,51) (36,52) (34,51)
(32,51) (38,23) (24,26)
(43,37) (56,23) (26,27)
(42,16) (48,21) (19,69)
(53,33) (29,45) (43,54)
(27,26) (30,24) (52,42)
(51,50) (31,43) (27,42)
(54,43) (38,59) (12,46)
(36,54) (28,31) (42,41)
(39,37) (7,61) (41,28)
(35,59) (39,30) (21,52)
(13,62) (36,53) (13,64)
(53,48) (26,25) (55,29)
(56,27) (29,60) (20,41)
(56,26) (50,19) (40,28)
(17,48) (17,63) (31,52)
(27,35) (61,32) (49,21)
(50,53) (44,29) (11,45)
(34,48) (23,43) (48,52)
(38,59) (49,31) (20,48)
(39,17) (26,29) (38,19)
(23,30) (47,33) (17,53)
(56,30) (58,31) (44,30)
(39,59) (27,54) (58,31)
(23,44) (36,55) (27,40)
(31,52) (64,25) (36,60)
(17,65) (29,41) (13,47)
(12,43) (20,51) (46,47)
(20,34) (53,39) (17,70)
(18,50) (36,27) (33,30)
(18,71) (47,54) (62,29)
(40,15) (12,50) (57,39)
(47,37) (54,42) (32,51)
(20,45) (61,30) (41,28)
(30,42) (42,28) (56,26)
(13,44) (29,35) (46,17)
(21,56) (11,64) (32,62)
(47,16) (41,54) (36,34)
(45,50) (64,26) (44,50)
(52,45) (22,50) (29,38)
(42,21) (51,53) (44,34)
(44,18) (20,45) (41,17)
(57,36) (51,34) (51,48)
(39,52) (14,38) (37,58)
(21,32) (27,36) (43,20)
(58,27) (34,52) (31,59)
(36,22) (22,42) (15,67)
(31,32) (50,28) (21,55)
(21,46) (16,39) (44,35)
(22,46) (43,27) (35,46)
(40,26) (23,52) (17,60)
(36,34) (30,60) (21,47)
(37,35) (30,44) (28,55)
(23,41) (54,29) (14,50)
(35,44) (38,53) (39,55)
(28,24) (49,35) (16,60)
(17,61) (38,43) (12,46)
(36,57) (13,68) (20,66)
(51,39) (38,50) (22,55)
(33,16) (32,61) (50,14)
(57,29) (57,30) (47,29)
(27,24) (18,47) (21,66)
(11,48) (47,52) (22,49)
(37,27) (45,24) (22,68)
(62,33) (40,55) (47,22)
(41,44) (56,23) (23,55)
(21,36) (22,66) (56,40)
(47,46) (36,27) (53,25)
(61,29) (10,66) (8,48)
(17,70) (58,25) (29,24)
(55,38) (50,51) (67,27)
(31,46) (42,58) (34,40)
(32,43) (57,25) (52,26)
(12,47) (17,40) (54,24)
(34,45) (49,48) (19,57)
(44,50) (60,27) (51,35)
(39,26) (27,39) (7,62)
(43,19) (8,47) (42,47)
(11,49) (21,42) (36,49)
(38,43) (37,36) (50,39)
(21,30) (51,25) (51,26)
(18,68) (15,60) (46,26)
(39,19) (30,51) (27,52)
(24,55) (36,58) (54,43)
(18,50) (52,32) (19,41)
(26,29) (50,36) (32,32)
(24,45) (22,63) (34,33)
(53,44) (34,18) (39,42)
(38,18) (61,33) (62,30)
(34,40) (13,61) (36,56)
(27,55) (23,57) (38,19)
(31,33) (29,34) (32,34)
(43,23) (46,17) (38,52)
(28,54) (43,22) (59,35)
(27,43) (14,61) (48,49)
(36,48) (51,22) (35,48)
(23,50) (19,64) (24,28)
(13,71) (47,23) (21,46)
(57,27) (35,64) (31,47)
(30,42) (25,52) (19,53)
(14,61) (19,55) (27,40)
(10,56) (37,61) (35,48)
(21,56) (42,41) (32,44)
(52,38) (40,51) (46,52)
(27,29) (57,28) (56,40)
(23,55) (39,59) (40,41)
(25,55) (22,50) (34,28)
(57,36) (51,40) (49,14)
(31,47) (38,35) (33,33)
(60,23) (40,57) (20,33)
(41,37) (26,24) (60,30)
(48,51) (29,56) (55,42)
(34,19) (52,26) (48,50)
(56,38) (62,26) (14,56)
(41,48) (58,30) (51,26)
(42,35) (36,57) (25,65)
(26,55) (43,54) (27,59)
(20,43) (52,51) (15,51)
(34,19) (57,39) (55,27)
(36,39) (40,57) (32,41)
(29,24) (15,63) (54,42)
(34,59) (37,33) (36,54)
(49,15) (39,53) (65,24)
(32,48) (37,48) (40,20)
(31,42) (49,26) (12,59)
(58,23) (53,25) (36,19)
(42,23) (33,61) (24,51)
(46,25) (62,28) (36,50)
(68,28) (50,41) (10,68)
(35,44) (21,36) (21,51)
(10,46) (57,38) (26,27)
(55,28) (23,52) (9,56)
(46,30) (22,54) (30,50)
(14,43) (37,45) (42,58)
(54,36) (13,44) (36,36)
(46,23) (16,69) (64,31)
(28,40) (21,42) (17,49)
(45,28) (34,27) (49,47)
(22,54) (38,55) (44,22)
(21,52) (59,30) (46,37)
(34,27) (46,50) (51,41)
(31,43) (45,22) (18,41)
(39,40) (24,65) (38,42)
(46,16) (33,47) (36,42)
(53,48) (22,34) (35,49)
(20,65) (59,31) (30,60)
(63,31) (36,38) (43,39)
(42,39) (21,46) (42,57)
(17,62) (36,61) (57,25)
(39,52) (40,58) (40,19)
(38,35) (25,29) (41,52)
(31,58) (46,27) (19,56)
(27,24) (26,44) (40,28)
(56,24) (51,33) (49,51)
(49,43) (13,43) (43,21)
(42,55) (20,68) (22,52)
(42,19) (48,27) (16,51)
(57,35) (33,50) (35,43)
(38,59) (20,45) (37,26)
(37,55) (29,52) (50,21)
(13,50) (25,29) (19,44)
(47,20) (39,36) (20,55)
(46,27) (65,31) (46,22)
(29,32) (50,19) (35,43)
(37,59) (31,58) (47,53)
(45,33) (15,61) (10,65)
(36,51) (38,18) (34,51)
(29,42) (42,54) (9,47)
(39,59) (46,48) (42,15)
(41,47) (61,26) (45,53)
(37,39) (17,40) (23,30)
(41,42) (18,51) (13,66)
(30,34) (59,30) (42,45)
(20,36) (19,48) (56,40)
(12,48) (63,28) (62,27)
(50,52) (36,36) (16,64)
(54,49) (16,70) (59,32)
(19,50) (14,70) (17,47)
(56,27) (56,40) (68,28)
(53,24) (22,63) (60,23)
(58,27) (37,40) (49,55)
(27,53) (41,22) (42,46)
(17,49) (15,61) (27,38)
(12,69) (44,38) (31,58)
(18,60) (17,49) (20,45)
(18,58) (56,24) (38,38)
(44,50) (18,47) (23,48)
(55,39) (47,23) (12,70)
(18,41) (17,63) (26,24)
(7,48) (37,32) (13,65)
(36,51) (15,67) (17,64)
(16,37) (34,59) (20,65)
(43,51) (40,58) (29,25)
(29,59) (38,62) (44,55)
(29,25) (15,69) (10,45)
(39,36) (13,44) (46,51)
(31,61) (27,38) (46,17)
(58,37) (21,63) (44,49)
(28,37) (43,29) (18,60)
(44,51) (43,51) (42,44)
(22,68) (33,26) (34,17)
(18,48) (13,45) (35,41)
(47,25) (22,53) (48,44)
(42,57) (45,26) (17,59)
(28,23) (62,27) (55,34)
(26,43) (36,45) (11,45)
(9,58) (16,58) (57,37)
(46,52) (24,54) (13,57)
(16,60) (34,18) (7,58)
(56,39) (40,15) (45,29)
(35,44) (39,26) (46,16)
(29,36) (38,28) (10,68)
(13,50) (18,65) (48,50)
(58,22) (65,31) (36,19)
(32,47) (39,37) (40,43)
(48,23) (42,55) (37,21)
(59,37) (58,23) (38,57)
(45,28) (39,36) (29,58)
(12,65) (7,60) (45,48)
(45,20) (45,50) (51,22)
(41,27) (34,19) (23,34)
(16,72) (41,43) (40,29)
(33,62) (22,51) (61,33)
(20,47) (28,34) (22,52)
(24,65) (57,35) (11,48)
(52,21) (18,64) (10,58)
(20,35) (41,27) (17,61)
(14,49) (39,58) (35,19)
(58,36) (39,17) (15,42)
(24,64) (43,48) (32,44)
(33,16) (29,51) (44,45)
(8,47) (35,20) (60,28)
(22,33) (34,60) (33,32)
(34,31) (37,43) (45,22)
(32,34) (23,30) (26,41)
(39,45) (49,54) (41,46)
(24,42) (46,36) (35,28)
(17,64) (24,49) (49,22)
(34,48) (15,61) (31,60)
(23,41) (38,59) (48,21)
(41,58) (28,33) (47,37)
(39,35) (34,27) (48,36)
(29,33) (46,23) (51,52)
(29,37) (50,20) (59,22)
(36,50) (65,26) (41,54)
(13,55) (42,37) (20,44)
(44,55) (47,51) (12,67)
(56,24) (17,68) (24,63)
(13,66) (39,34) (27,30)
(58,29) (53,26) (54,25)
(47,17) (12,58) (47,49)
(13,43) (29,58) (44,50)
(45,49) (20,42) (41,48)
(52,37) (21,63) (28,26)
(20,34) (46,48) (21,64)
(50,36) (37,49) (38,27)
(32,48) (42,47) (44,52)
(25,39) (28,51) (38,52)
(59,37) (51,22) (17,53)
(19,65) (42,55) (46,20)
(10,69) (21,36) (44,30)
(50,43) (51,40) (51,42)
(47,26) (43,55) (33,50)
(60,27) (66,25) (43,47)
(7,61) (28,37) (19,67)
(50,45) (16,49) (26,56)
(10,56) (27,37) (49,43)
(41,21) (21,55) (8,60)
(46,32) (38,32) (42,20)
(64,23) (44,19) (27,57)
(10,67) (22,55) (29,55)
(19,52) (47,36) (31,44)
(24,52) (49,26) (57,24)
(48,31) (18,71) (14,71)
(40,53) (55,24) (54,36)
(19,58) (40,53) (14,48)
(30,34) (22,48) (52,35)
(15,70) (34,51) (31,46)
(24,66) (25,28) (33,31)
(50,27) (22,35) (40,57)
(39,61) (48,30) (47,20)
(28,25) (36,48) (14,51)
(52,36) (43,38) (51,52)
(65,32) (37,42) (40,38)
(50,32) (50,27) (52,44)
(36,50) (62,29) (11,50)
(19,57) (32,62) (47,18)
(29,36) (38,45) (22,49)
(51,51) (37,38) (16,37)
(58,31) (28,32) (45,47)
(19,70) (24,40) (22,50)
(25,58) (16,40) (43,35)
(45,35) (36,64) (24,53)
(11,50) (24,57) (12,45)
(15,68) (38,56) (18,51)
(63,26) (53,27) (47,19)
(24,56) (56,27) (10,69)
(24,51) (14,38) (51,46)
(12,62) (64,31) (59,24)
(34,51) (46,53) (36,35)
(53,28) (49,36) (23,46)
(58,36) (46,35) (46,50)
(21,64) (40,43) (41,13)
(40,46) (32,44) (35,40)
(47,47) (41,53) (24,44)
(26,54) (36,43) (18,71)
(34,61) (40,60) (13,45)
(49,33) (21,31) (29,60)
(45,16) (20,43) (26,57)
(11,67) (30,46) (63,33)
(45,34) (28,52) (33,43)
(33,17) (21,64) (52,39)
(40,26) (37,62) (29,56)
(29,24) (54,26) (36,62)
(26,27) (34,26) (23,64)
(18,49) (50,21) (18,61)
(43,28) (23,49) (35,17)
(21,50) (19,53) (22,50)
(37,38) (38,33) (16,39)
(33,25) (34,26) (18,71)
(38,24) (33,43) (42,49)
(55,34) (40,20) (58,29)
(54,49) (48,21) (44,29)
(50,39) (26,43) (18,49)
(34,33) (61,26) (16,59)
(65,30) (34,40) (42,55)
(29,41) (13,56) (17,37)
(19,52) (19,67) (38,51)
(25,52) (38,29) (43,50)
(47,36) (19,37) (39,18)
(43,36) (19,67) (36,63)
(35,63) (17,59) (21,53)
(27,38) (59,29) (43,21)
(36,53) (44,36) (23,54)
(52,44) (21,43) (48,50)
(49,37) (14,67) (39,56)
(47,21) (40,43) (54,29)
(21,41) (30,33) (31,61)
(28,60) (52,23) (35,50)
(51,34) (37,44) (23,64)
(11,56) (35,30) (56,27)
(23,47) (38,61) (12,45)
(45,53) (7,59) (48,44)
(24,39) (11,55) (43,29)
(29,51) (35,41) (19,45)
(45,53) (49,25) (42,44)
(27,30) (55,33) (27,55)
(28,36) (25,26) (41,19)
(12,55) (66,30) (43,45)
(13,63) (34,59) (52,42)
(17,60) (12,69) (22,41)
(20,55) (41,28) (57,37)
(18,68) (42,53) (48,30)
(50,24) (11,56) (31,33)
(33,48) (25,27) (38,27)
(13,57) (26,38) (18,70)
(21,66) (39,33) (33,18)
(50,42) (12,69) (8,57)
(51,26) (24,51) (22,63)
(11,50) (46,50) (32,61)
(19,37) (19,65) (38,23)
(48,50) (47,34) (40,41)
(29,42) (33,30) (13,58)
(26,28) (15,52) (21,55)
(43,45) (40,41) (48,54)
(48,25) (11,47) (26,25)
(20,33) (50,51) (35,31)
(31,25) (29,43) (21,34)
(44,22) (47,46) (35,63)
(43,17) (55,30) (35,48)
(31,33) (23,54) (37,29)
(53,51) (42,40) (30,42)
(12,59) (46,31) (38,28)
(31,42) (39,20) (37,39)
(34,18) (21,42) (46,32)
(45,27) (28,43) (11,68)
(19,51) (53,22) (49,40)
(42,56) (41,55) (36,62)
(12,63) (19,63) (36,36)
(43,53) (50,47) (44,22)
(27,31) (35,52) (22,45)
(36,33) (41,42) (46,50)
(19,50) (63,30) (14,47)
(31,34) (25,52) (66,29)
(41,37) (27,51) (51,26)
(31,42) (14,61) (61,32)
(36,40) (51,45) (13,56)
(58,28) (42,22) (38,63)
(39,32) (43,37) (10,58)
(41,57) (26,63) (40,60)
(27,43) (32,50) (31,60)
(24,51) (40,44) (23,34)
(46,22) (52,27) (30,46)
(65,25) (29,31) (17,71)
(38,23) (23,55) (37,47)
(15,42) (15,59) (30,43)
(35,40) (17,57) (54,36)
(30,32) (22,63) (48,54)
(27,25) (27,45) (47,55)
(46,19) (51,19) (50,53)
(53,21) (26,41) (21,49)
(23,43) (24,57) (12,50)
(51,20) (42,40) (51,36)
(51,46) (31,32) (48,16)
(46,46) (20,49) (25,39)
(45,22) (49,17) (16,41)
(66,29) (31,43) (40,46)
(37,54) (49,22) (20,49)
(17,42) (38,18) (35,21)
(62,31) (22,67) (19,41)
(34,63) (36,59) (22,46)
(21,50) (6,61) (40,39)
(41,57) (28,29) (53,22)
(47,22) (49,34) (64,23)
(42,52) (9,49) (43,15)
(48,27) (12,48) (15,69)
(18,63) (11,64) (41,56)
(46,36) (15,59) (50,26)
(27,54) (42,54) (16,52)
(42,37) (44,16) (46,29)
(53,21) (46,49) (45,30)
(29,34) (19,47) (49,41)
(10,58) (16,59) (11,48)
(22,51) (28,59) (36,40)
(47,18) (36,63) (50,31)
(21,66) (21,69) (19,69)
(20,64) (41,14) (10,66)
(55,37) (53,21) (7,60)
(19,49) (23,55) (11,55)
(45,55) (21,44) (20,70)
(7,62) (22,34) (40,51)
(49,16) (18,58) (21,45)
(19,50) (49,47) (48,53)
(35,62) (18,62) (37,23)
(22,34) (37,47) (52,21)
(20,43) (38,31) (18,70)
(27,44) (34,33) (20,63)
(14,49) (49,45) (49,15)
(47,47) (47,30) (47,47)
(22,63) (23,51) (41,54)
(37,57) (35,62) (36,55)
(63,31) (55,26) (9,49)
(16,64) (52,38) (41,36)
(44,47) (44,20) (64,28)
(35,38) (7,58) (30,25)
(35,20) (59,30) (37,56)
(27,52) (67,28) (18,49)
(52,34) (37,60) (19,57)
(63,30) (51,36) (44,15)
(64,30) (43,21) (36,35)
(33,52) (67,28) (16,50)
(43,52) (32,41) (22,56)
(33,47) (25,55) (43,38)
(35,27) (27,58) (68,28)
(50,25) (39,31) (20,51)
(24,44) (38,44) (38,45)
(45,33) (6,61) (37,23)
(35,38) (37,53) (10,66)
(68,28) (51,51) (43,29)
(42,37) (12,50) (27,31)
(19,52) (43,39) (8,66)
(53,23) (36,34) (38,52)
(20,45) (40,16) (51,24)
(51,52) (42,56) (46,20)
(21,46) (34,43) (55,40)
(51,36) (22,30) (42,37)
(15,49) (9,46) (21,42)
(15,63) (40,41) (39,46)
(11,57) (37,26) (12,55)
(13,69) (20,64) (52,28)
(46,33) (23,34) (33,50)
(50,48) (10,49) (16,40)
(64,29) (34,45) (28,53)
(44,19) (59,31) (41,57)
(54,49) (26,26) (17,67)
(51,42) (46,34) (24,50)
(31,47) (52,25) (13,65)
(29,51) (45,29) (29,41)
(62,24) (27,26) (17,61)
(40,25) (38,46) (22,63)
(11,70) (54,38) (41,28)
(54,38) (41,18) (35,64)
(38,26) (49,49) (43,29)
(47,55) (23,29) (49,40)
(13,44) (27,31) (60,32)
(36,41) (13,64) (42,37)
(46,26) (47,46) (12,43)
(6,62) (16,53) (43,48)
(52,23) (35,32) (19,71)
(19,68) (28,36) (41,55)
(11,64) (38,49) (30,60)
(43,49) (21,33) (42,20)
