(15,34) (21,50) problem_set4_map30.map
(13,57) (45,19) problem_set4_map30.map
(63,33) (23,1) problem_set4_map31.map
(17,36) (64,57) problem_set4_map31.map
(0,63) (63,63) problem_set4_map31.map
(2,43) (0,44) problem_set4_map31.map
(64,1) (67,48) problem_set4_map31.map
(49,64) (49,28) problem_set4_map31.map
(33,27) (48,43) problem_set4_map31.map
(7,18) (17,9) problem_set4_map31.map
(23,57) (59,37) problem_set4_map31.map
(18,17) (36,47) problem_set4_map31.map
(20,59) (54,33) problem_set4_map31.map
(29,22) (60,73) problem_set4_map31.map
(17,38) (6,66) problem_set4_map31.map
(57,6) (10,73) problem_set4_map31.map
(43,43) (48,54) problem_set4_map31.map
(0,31) (38,2) problem_set4_map31.map
(21,57) (15,68) problem_set4_map31.map
(14,62) (69,45) problem_set4_map31.map
(37,57) (48,28) problem_set4_map31.map
(22,15) (51,59) problem_set4_map31.map
(14,2) (7,4) problem_set4_map31.map
(22,16) (2,31) problem_set4_map31.map
(15,49) (52,32) problem_set4_map31.map
(6,41) (62,30) problem_set4_map31.map
(11,73) (71,57) problem_set4_map31.map
(49,1) (1,57) problem_set4_map31.map
(72,17) (1,25) problem_set4_map31.map
(36,54) (12,57) problem_set4_map31.map
(21,17) (18,62) problem_set4_map31.map
(58,53) (67,59) problem_set4_map31.map
(23,42) (7,10) problem_set4_map31.map
(1,64) (32,23) problem_set4_map31.map
(62,1) (22,52) problem_set4_map31.map
(21,69) (50,59) problem_set4_map31.map
(21,6) (71,7) problem_set4_map31.map
(0,47) (1,10) problem_set4_map31.map
(57,14) (28,60) problem_set4_map31.map
(62,41) (6,63) problem_set4_map31.map
(70,18) (71,6) problem_set4_map31.map
(60,18) (5,17) problem_set4_map31.map
(39,64) (13,22) problem_set4_map31.map
(5,74) (61,7) problem_set4_map31.map
(12,48) (31,53) problem_set4_map31.map
(47,64) (62,63) problem_set4_map31.map
(38,39) (18,44) problem_set4_map31.map
(71,49) (55,6) problem_set4_map31.map
(27,54) (12,39) problem_set4_map31.map
(63,30) (51,57) problem_set4_map31.map
(4,17) (0,26) problem_set4_map31.map
(74,42) (63,22) problem_set4_map31.map
(77,16) (56,34) problem_set4_map32.map
(26,6) (35,73) problem_set4_map32.map
(10,75) (46,18) problem_set4_map32.map
(72,6) (19,30) problem_set4_map32.map
(6,37) (62,31) problem_set4_map32.map
(46,59) (1,24) problem_set4_map32.map
(8,76) (3,17) problem_set4_map32.map
(41,15) (27,46) problem_set4_map32.map
(7,36) (30,11) problem_set4_map32.map
(75,30) (69,10) problem_set4_map32.map
(76,49) (66,22) problem_set4_map32.map
(33,2) (7,46) problem_set4_map32.map
(16,9) (56,54) problem_set4_map32.map
(28,6) (37,63) problem_set4_map32.map
(33,0) (41,36) problem_set4_map32.map
(73,67) (32,17) problem_set4_map32.map
(64,71) (2,76) problem_set4_map32.map
(20,12) (25,67) problem_set4_map32.map
(67,15) (2,21) problem_set4_map32.map
(76,17) (72,53) problem_set4_map32.map
(51,53) (63,77) problem_set4_map32.map
(72,77) (5,51) problem_set4_map32.map
(65,16) (32,15) problem_set4_map32.map
(54,17) (1,54) problem_set4_map32.map
(10,27) (36,50) problem_set4_map32.map
(73,65) (10,77) problem_set4_map32.map
(37,74) (77,69) problem_set4_map32.map
(14,45) (21,4) problem_set4_map32.map
(12,45) (10,52) problem_set4_map32.map
(10,69) (45,45) problem_set4_map32.map
(16,10) (76,57) problem_set4_map32.map
(35,64) (41,2) problem_set4_map32.map
(61,55) (12,77) problem_set4_map32.map
(32,71) (73,71) problem_set4_map32.map
(5,20) (3,11) problem_set4_map32.map
(66,46) (40,74) problem_set4_map32.map
(66,10) (60,46) problem_set4_map32.map
(4,46) (20,28) problem_set4_map32.map
(41,62) (41,65) problem_set4_map32.map
(6,3) (32,11) problem_set4_map32.map
(11,36) (48,70) problem_set4_map32.map
(35,10) (20,31) problem_set4_map32.map
(60,60) (75,55) problem_set4_map32.map
(37,36) (26,26) problem_set4_map32.map
(57,28) (41,26) problem_set4_map32.map
(18,72) (8,40) problem_set4_map32.map
(7,6) (27,57) problem_set4_map32.map
(77,42) (21,62) problem_set4_map32.map
(31,56) (9,36) problem_set4_map32.map
(0,56) (52,76) problem_set4_map32.map
(74,50) (70,2) problem_set4_map33.map
(41,5) (20,33) problem_set4_map33.map
(70,34) (47,10) problem_set4_map33.map
(44,48) (37,50) problem_set4_map33.map
(68,69) (11,36) problem_set4_map33.map
(64,1) (49,49) problem_set4_map33.map
(11,50) (64,59) problem_set4_map33.map
(25,6) (13,44) problem_set4_map33.map
(29,74) (24,30) problem_set4_map33.map
(21,14) (74,23) problem_set4_map33.map
(6,19) (3,74) problem_set4_map33.map
(0,72) (62,15) problem_set4_map33.map
(3,36) (64,40) problem_set4_map33.map
(35,6) (73,11) problem_set4_map33.map
(75,6) (69,73) problem_set4_map33.map
(33,26) (21,62) problem_set4_map33.map
(49,0) (14,34) problem_set4_map33.map
(64,15) (49,35) problem_set4_map33.map
(21,45) (68,68) problem_set4_map33.map
(7,10) (60,37) problem_set4_map33.map
(20,26) (16,12) problem_set4_map33.map
(45,10) (9,1) problem_set4_map33.map
(11,74) (0,17) problem_set4_map33.map
(34,45) (71,70) problem_set4_map33.map
(19,49) (19,64) problem_set4_map33.map
(25,16) (34,71) problem_set4_map33.map
(59,59) (9,11) problem_set4_map33.map
(34,10) (34,16) problem_set4_map33.map
(22,54) (5,17) problem_set4_map33.map
(34,32) (50,64) problem_set4_map33.map
(10,14) (46,60) problem_set4_map33.map
(24,46) (28,15) problem_set4_map33.map
(54,15) (21,67) problem_set4_map33.map
(30,52) (6,65) problem_set4_map33.map
(26,55) (43,65) problem_set4_map33.map
(50,24) (49,5) problem_set4_map33.map
(19,1) (35,36) problem_set4_map33.map
(68,6) (25,75) problem_set4_map33.map
(65,55) (45,54) problem_set4_map33.map
(12,70) (20,30) problem_set4_map33.map
(14,40) (0,10) problem_set4_map33.map
(68,22) (13,21) problem_set4_map33.map
(20,22) (44,35) problem_set4_map33.map
(63,40) (70,0) problem_set4_map33.map
(14,55) (49,74) problem_set4_map33.map
(50,65) (21,73) problem_set4_map33.map
(64,58) (21,35) problem_set4_map33.map
(54,10) (20,75) problem_set4_map33.map
(21,23) (59,66) problem_set4_map33.map
(17,64) (22,2) problem_set4_map33.map
(10,51) (57,2) problem_set4_map34.map
(30,75) (10,36) problem_set4_map34.map
(34,58) (30,24) problem_set4_map34.map
(15,6) (28,54) problem_set4_map34.map
(43,72) (73,57) problem_set4_map34.map
(71,44) (1,52) problem_set4_map34.map
(59,72) (72,0) problem_set4_map34.map
(77,70) (38,36) problem_set4_map34.map
(68,10) (77,40) problem_set4_map34.map
(53,37) (32,66) problem_set4_map34.map
(52,58) (39,31) problem_set4_map34.map
(27,29) (74,7) problem_set4_map34.map
(35,22) (7,28) problem_set4_map34.map
(1,56) (29,3) problem_set4_map34.map
(6,10) (35,16) problem_set4_map34.map
(40,24) (24,63) problem_set4_map34.map
(6,21) (64,20) problem_set4_map34.map
(4,21) (33,2) problem_set4_map34.map
(2,49) (67,29) problem_set4_map34.map
(44,58) (19,43) problem_set4_map34.map
(72,8) (7,25) problem_set4_map34.map
(53,15) (16,5) problem_set4_map34.map
(52,26) (25,7) problem_set4_map34.map
(64,43) (24,40) problem_set4_map34.map
(31,52) (66,3) problem_set4_map34.map
(10,29) (49,32) problem_set4_map34.map
(0,37) (58,59) problem_set4_map34.map
(48,43) (30,63) problem_set4_map34.map
(44,9) (49,20) problem_set4_map34.map
(25,68) (33,21) problem_set4_map34.map
(30,39) (39,15) problem_set4_map34.map
(60,6) (2,64) problem_set4_map34.map
(49,38) (40,30) problem_set4_map34.map
(15,68) (16,8) problem_set4_map34.map
(21,63) (30,49) problem_set4_map34.map
(17,54) (54,75) problem_set4_map34.map
(34,77) (6,72) problem_set4_map34.map
(46,1) (39,25) problem_set4_map34.map
(10,2) (43,47) problem_set4_map34.map
(77,69) (75,54) problem_set4_map34.map
(73,52) (17,20) problem_set4_map34.map
(68,8) (5,11) problem_set4_map34.map
(28,2) (54,54) problem_set4_map34.map
(21,77) (24,14) problem_set4_map34.map
(0,0) (38,67) problem_set4_map34.map
(29,38) (30,39) problem_set4_map34.map
(27,5) (48,48) problem_set4_map34.map
(5,25) (30,45) problem_set4_map34.map
(30,1) (2,16) problem_set4_map34.map
(33,57) (19,66) problem_set4_map34.map
(24,45) (36,24) problem_set4_map35.map
(70,27) (25,36) problem_set4_map35.map
(51,15) (14,8) problem_set4_map35.map
(2,32) (32,1) problem_set4_map35.map
(53,32) (60,10) problem_set4_map35.map
(48,33) (41,37) problem_set4_map35.map
(6,56) (38,53) problem_set4_map35.map
(2,29) (57,43) problem_set4_map35.map
(63,42) (19,33) problem_set4_map35.map
(17,23) (52,46) problem_set4_map35.map
(29,28) (17,25) problem_set4_map35.map
(15,8) (69,16) problem_set4_map35.map
(26,61) (74,39) problem_set4_map35.map
(48,20) (74,73) problem_set4_map35.map
(66,2) (6,25) problem_set4_map35.map
(13,57) (64,50) problem_set4_map35.map
(5,51) (55,7) problem_set4_map35.map
(41,10) (73,66) problem_set4_map35.map
(25,19) (19,43) problem_set4_map35.map
(10,70) (32,52) problem_set4_map35.map
(51,55) (60,27) problem_set4_map35.map
(74,13) (56,33) problem_set4_map35.map
(38,3) (69,43) problem_set4_map35.map
(39,1) (2,48) problem_set4_map35.map
(18,1) (67,24) problem_set4_map35.map
(0,19) (23,30) problem_set4_map35.map
(47,51) (9,28) problem_set4_map35.map
(1,49) (24,35) problem_set4_map35.map
(58,69) (19,70) problem_set4_map35.map
(62,32) (71,74) problem_set4_map35.map
(43,19) (64,13) problem_set4_map35.map
(5,48) (20,70) problem_set4_map35.map
(69,23) (3,60) problem_set4_map35.map
(17,61) (6,43) problem_set4_map35.map
(66,25) (56,55) problem_set4_map35.map
(29,19) (38,4) problem_set4_map35.map
(57,5) (11,33) problem_set4_map35.map
(38,39) (39,11) problem_set4_map35.map
(11,1) (7,43) problem_set4_map35.map
(2,61) (27,2) problem_set4_map35.map
(16,69) (18,2) problem_set4_map35.map
(6,34) (44,43) problem_set4_map35.map
(24,32) (19,6) problem_set4_map35.map
(43,2) (8,25) problem_set4_map35.map
(17,1) (9,37) problem_set4_map35.map
(70,23) (55,21) problem_set4_map35.map
(21,52) (5,73) problem_set4_map35.map
(68,14) (70,75) problem_set4_map35.map
(13,56) (47,0) problem_set4_map35.map
(74,42) (23,5) problem_set4_map35.map
(23,58) (50,73) problem_set4_map36.map
(12,2) (59,46) problem_set4_map36.map
(30,63) (49,39) problem_set4_map36.map
(66,19) (54,32) problem_set4_map36.map
(65,2) (11,63) problem_set4_map36.map
(13,1) (5,34) problem_set4_map36.map
(52,37) (68,49) problem_set4_map36.map
(2,16) (19,51) problem_set4_map36.map
(34,27) (36,46) problem_set4_map36.map
(77,15) (72,38) problem_set4_map36.map
(67,46) (43,54) problem_set4_map36.map
(36,40) (50,41) problem_set4_map36.map
(7,45) (53,28) problem_set4_map36.map
(18,19) (41,0) problem_set4_map36.map
(46,56) (23,9) problem_set4_map36.map
(59,58) (72,37) problem_set4_map36.map
(6,4) (45,63) problem_set4_map36.map
(53,6) (46,68) problem_set4_map36.map
(73,23) (76,28) problem_set4_map36.map
(72,22) (62,28) problem_set4_map36.map
(58,13) (17,24) problem_set4_map36.map
(49,64) (15,52) problem_set4_map36.map
(58,76) (9,4) problem_set4_map36.map
(24,27) (28,24) problem_set4_map36.map
(53,51) (62,45) problem_set4_map36.map
(55,64) (0,21) problem_set4_map36.map
(5,23) (19,27) problem_set4_map36.map
(38,64) (75,68) problem_set4_map36.map
(46,56) (23,6) problem_set4_map36.map
(67,70) (6,37) problem_set4_map36.map
(62,15) (71,50) problem_set4_map36.map
(1,77) (10,23) problem_set4_map36.map
(64,36) (39,5) problem_set4_map36.map
(50,12) (19,62) problem_set4_map36.map
(54,36) (38,37) problem_set4_map36.map
(23,12) (10,51) problem_set4_map36.map
(60,63) (69,0) problem_set4_map36.map
(14,27) (9,60) problem_set4_map36.map
(68,5) (55,54) problem_set4_map36.map
(72,7) (8,59) problem_set4_map36.map
(17,23) (2,76) problem_set4_map36.map
(61,2) (67,46) problem_set4_map36.map
(37,23) (72,69) problem_set4_map36.map
(10,38) (30,2) problem_set4_map36.map
(60,77) (41,30) problem_set4_map36.map
(18,41) (41,15) problem_set4_map36.map
(65,2) (1,40) problem_set4_map36.map
(18,41) (49,41) problem_set4_map36.map
(76,45) (16,55) problem_set4_map36.map
(65,24) (77,3) problem_set4_map36.map
(59,74) (61,0) problem_set4_map37.map
(18,9) (71,46) problem_set4_map37.map
(15,61) (52,36) problem_set4_map37.map
(74,27) (57,6) problem_set4_map37.map
(54,51) (13,49) problem_set4_map37.map
(17,28) (26,47) problem_set4_map37.map
(3,71) (25,14) problem_set4_map37.map
(20,13) (63,2) problem_set4_map37.map
(41,14) (10,39) problem_set4_map37.map
(10,1) (38,6) problem_set4_map37.map
(48,57) (49,29) problem_set4_map37.map
(62,54) (49,52) problem_set4_map37.map
(74,6) (27,30) problem_set4_map37.map
(31,48) (56,1) problem_set4_map37.map
(48,22) (44,53) problem_set4_map37.map
(24,15) (39,19) problem_set4_map37.map
(35,54) (16,26) problem_set4_map37.map
(6,68) (54,39) problem_set4_map37.map
(39,63) (29,19) problem_set4_map37.map
(10,48) (12,39) problem_set4_map37.map
(42,70) (42,0) problem_set4_map37.map
(39,9) (23,65) problem_set4_map37.map
(71,14) (29,23) problem_set4_map37.map
(40,69) (21,31) problem_set4_map37.map
(64,62) (72,70) problem_set4_map37.map
(39,39) (14,44) problem_set4_map37.map
(9,24) (23,18) problem_set4_map37.map
(40,19) (46,32) problem_set4_map37.map
(23,49) (0,70) problem_set4_map37.map
(70,35) (66,72) problem_set4_map37.map
(44,46) (47,52) problem_set4_map37.map
(61,15) (75,25) problem_set4_map37.map
(63,1) (54,7) problem_set4_map37.map
(12,66) (49,66) problem_set4_map37.map
(49,28) (75,36) problem_set4_map37.map
(19,28) (4,23) problem_set4_map37.map
(32,38) (28,39) problem_set4_map37.map
(49,10) (67,53) problem_set4_map37.map
(10,63) (40,3) problem_set4_map37.map
(12,9) (46,49) problem_set4_map37.map
(41,75) (0,49) problem_set4_map37.map
(19,17) (39,23) problem_set4_map37.map
(14,68) (11,39) problem_set4_map37.map
(55,57) (3,41) problem_set4_map37.map
(45,31) (39,16) problem_set4_map37.map
(40,37) (66,1) problem_set4_map37.map
(55,70) (23,54) problem_set4_map37.map
(7,28) (13,74) problem_set4_map37.map
(32,64) (74,17) problem_set4_map37.map
(2,63) (1,16) problem_set4_map37.map
(38,5) (34,2) problem_set4_map38.map
(51,14) (75,5) problem_set4_map38.map
(52,67) (7,56) problem_set4_map38.map
(48,18) (65,29) problem_set4_map38.map
(55,22) (9,1) problem_set4_map38.map
(56,38) (39,22) problem_set4_map38.map
(67,43) (43,56) problem_set4_map38.map
(50,77) (54,35) problem_set4_map38.map
(61,51) (51,56) problem_set4_map38.map
(30,69) (48,5) problem_set4_map38.map
(19,72) (13,54) problem_set4_map38.map
(38,63) (51,26) problem_set4_map38.map
(0,71) (76,76) problem_set4_map38.map
(22,19) (48,61) problem_set4_map38.map
(76,63) (32,47) problem_set4_map38.map
(41,44) (9,70) problem_set4_map38.map
(55,51) (64,60) problem_set4_map38.map
(38,77) (3,39) problem_set4_map38.map
(26,37) (74,17) problem_set4_map38.map
(57,69) (5,61) problem_set4_map38.map
(55,19) (65,29) problem_set4_map38.map
(48,3) (61,64) problem_set4_map38.map
(11,6) (65,2) problem_set4_map38.map
(2,22) (62,59) problem_set4_map38.map
(35,61) (73,10) problem_set4_map38.map
(56,65) (20,55) problem_set4_map38.map
(44,66) (34,51) problem_set4_map38.map
(52,1) (46,59) problem_set4_map38.map
(60,48) (72,22) problem_set4_map38.map
(77,41) (5,33) problem_set4_map38.map
(55,70) (61,5) problem_set4_map38.map
(75,23) (44,43) problem_set4_map38.map
(27,68) (17,23) problem_set4_map38.map
(17,2) (31,26) problem_set4_map38.map
(77,43) (37,73) problem_set4_map38.map
(65,6) (67,64) problem_set4_map38.map
(61,23) (35,13) problem_set4_map38.map
(35,51) (59,31) problem_set4_map38.map
(1,18) (21,73) problem_set4_map38.map
(76,10) (24,1) problem_set4_map38.map
(69,5) (17,0) problem_set4_map38.map
(48,56) (72,73) problem_set4_map38.map
(48,51) (1,60) problem_set4_map38.map
(8,55) (38,19) problem_set4_map38.map
(42,2) (43,15) problem_set4_map38.map
(37,55) (10,75) problem_set4_map38.map
(30,23) (55,0) problem_set4_map38.map
(56,38) (34,12) problem_set4_map38.map
(22,24) (44,43) problem_set4_map38.map
(42,39) (7,69) problem_set4_map38.map
(16,62) (34,53) problem_set4_map39.map
(22,13) (4,75) problem_set4_map39.map
(17,35) (61,55) problem_set4_map39.map
(64,34) (63,71) problem_set4_map39.map
(62,73) (29,65) problem_set4_map39.map
(54,75) (12,38) problem_set4_map39.map
(43,17) (21,58) problem_set4_map39.map
(66,51) (70,74) problem_set4_map39.map
(4,47) (13,56) problem_set4_map39.map
(29,37) (34,74) problem_set4_map39.map
(66,2) (17,9) problem_set4_map39.map
(43,60) (66,1) problem_set4_map39.map
(68,34) (64,43) problem_set4_map39.map
(61,6) (20,21) problem_set4_map39.map
(11,6) (57,21) problem_set4_map39.map
(17,28) (26,70) problem_set4_map39.map
(69,75) (11,43) problem_set4_map39.map
(72,67) (74,34) problem_set4_map39.map
(4,22) (40,26) problem_set4_map39.map
(55,30) (35,18) problem_set4_map39.map
(43,14) (34,30) problem_set4_map39.map
(5,59) (74,33) problem_set4_map39.map
(33,11) (10,34) problem_set4_map39.map
(47,32) (30,60) problem_set4_map39.map
(62,13) (13,71) problem_set4_map39.map
(28,58) (39,18) problem_set4_map39.map
(63,2) (18,42) problem_set4_map39.map
(10,22) (42,40) problem_set4_map39.map
(11,9) (55,30) problem_set4_map39.map
(6,63) (17,17) problem_set4_map39.map
(60,54) (19,14) problem_set4_map39.map
(61,9) (51,54) problem_set4_map39.map
(14,59) (46,1) problem_set4_map39.map
(33,13) (47,4) problem_set4_map39.map
(54,29) (47,46) problem_set4_map39.map
(24,25) (55,46) problem_set4_map39.map
(1,1) (50,6) problem_set4_map39.map
(0,3) (51,13) problem_set4_map39.map
(18,43) (48,37) problem_set4_map39.map
(16,75) (70,58) problem_set4_map39.map
(74,31) (67,56) problem_set4_map39.map
(31,1) (21,37) problem_set4_map39.map
(56,21) (13,25) problem_set4_map39.map
(28,1) (6,32) problem_set4_map39.map
(3,58) (5,66) problem_set4_map39.map
(65,50) (57,34) problem_set4_map39.map
(57,2) (27,62) problem_set4_map39.map
(15,13) (46,63) problem_set4_map39.map
(46,64) (17,27) problem_set4_map39.map
(41,70) (52,17) problem_set4_map39.map
(24,73) (5,50) problem_set4_map40.map
(5,48) (1,16) problem_set4_map40.map
(8,40) (34,21) problem_set4_map40.map
(42,40) (21,57) problem_set4_map40.map
(12,41) (25,35) problem_set4_map40.map
(48,28) (21,61) problem_set4_map40.map
(45,55) (33,16) problem_set4_map40.map
(68,56) (76,53) problem_set4_map40.map
(36,70) (6,45) problem_set4_map40.map
(68,40) (26,28) problem_set4_map40.map
(36,64) (24,13) problem_set4_map40.map
(61,74) (20,33) problem_set4_map40.map
(69,41) (16,53) problem_set4_map40.map
(67,0) (1,47) problem_set4_map40.map
(75,41) (32,53) problem_set4_map40.map
(65,24) (60,36) problem_set4_map40.map
(16,25) (27,73) problem_set4_map40.map
(5,53) (52,65) problem_set4_map40.map
(29,16) (58,13) problem_set4_map40.map
(44,44) (56,57) problem_set4_map40.map
(63,49) (52,73) problem_set4_map40.map
(56,40) (65,26) problem_set4_map40.map
(1,11) (32,18) problem_set4_map40.map
(61,1) (77,1) problem_set4_map40.map
(57,64) (12,44) problem_set4_map40.map
(4,32) (33,49) problem_set4_map40.map
(1,58) (7,28) problem_set4_map40.map
(33,4) (49,21) problem_set4_map40.map
(48,1) (37,5) problem_set4_map40.map
(36,69) (7,45) problem_set4_map40.map
(35,60) (21,16) problem_set4_map40.map
(69,2) (60,6) problem_set4_map40.map
(77,9) (1,57) problem_set4_map40.map
(45,73) (72,26) problem_set4_map40.map
(52,72) (65,39) problem_set4_map40.map
(53,5) (9,44) problem_set4_map40.map
(76,33) (5,48) problem_set4_map40.map
(19,72) (57,45) problem_set4_map40.map
(48,66) (52,74) problem_set4_map40.map
(27,49) (53,52) problem_set4_map40.map
(21,40) (69,1) problem_set4_map40.map
(52,23) (13,20) problem_set4_map40.map
(69,30) (60,28) problem_set4_map40.map
(60,41) (51,33) problem_set4_map40.map
(72,35) (76,32) problem_set4_map40.map
(51,0) (77,16) problem_set4_map40.map
(20,49) (29,4) problem_set4_map40.map
(48,24) (53,60) problem_set4_map40.map
(61,61) (13,20) problem_set4_map40.map
(74,8) (77,55) problem_set4_map40.map
(69,59) (17,29) problem_set4_map41.map
(76,42) (71,5) problem_set4_map41.map
(56,27) (44,9) problem_set4_map41.map
(44,28) (36,48) problem_set4_map41.map
(52,44) (20,60) problem_set4_map41.map
(17,9) (3,28) problem_set4_map41.map
(49,51) (53,76) problem_set4_map41.map
(14,52) (10,68) problem_set4_map41.map
(1,29) (0,55) problem_set4_map41.map
(11,24) (76,1) problem_set4_map41.map
(53,76) (76,0) problem_set4_map41.map
(4,62) (32,51) problem_set4_map41.map
(51,41) (35,64) problem_set4_map41.map
(19,60) (63,7) problem_set4_map41.map
(48,55) (24,67) problem_set4_map41.map
(16,51) (63,36) problem_set4_map41.map
(0,18) (4,16) problem_set4_map41.map
(15,44) (29,47) problem_set4_map41.map
(55,25) (5,74) problem_set4_map41.map
(43,17) (8,72) problem_set4_map41.map
(18,56) (17,28) problem_set4_map41.map
(47,21) (24,29) problem_set4_map41.map
(48,27) (46,75) problem_set4_map41.map
(27,20) (75,57) problem_set4_map41.map
(67,51) (24,44) problem_set4_map41.map
(4,61) (37,51) problem_set4_map41.map
(36,46) (56,44) problem_set4_map41.map
(40,24) (35,9) problem_set4_map41.map
(11,32) (76,5) problem_set4_map41.map
(60,17) (4,9) problem_set4_map41.map
(37,74) (33,69) problem_set4_map41.map
(33,47) (4,15) problem_set4_map41.map
(28,7) (38,13) problem_set4_map41.map
(22,63) (63,33) problem_set4_map41.map
(25,9) (56,2) problem_set4_map41.map
(37,28) (33,67) problem_set4_map41.map
(13,32) (67,51) problem_set4_map41.map
(64,18) (33,60) problem_set4_map41.map
(74,48) (75,39) problem_set4_map41.map
(30,40) (5,22) problem_set4_map41.map
(68,5) (14,24) problem_set4_map41.map
(33,75) (76,52) problem_set4_map41.map
(24,69) (12,21) problem_set4_map41.map
(13,64) (11,24) problem_set4_map41.map
(55,28) (56,4) problem_set4_map41.map
(36,33) (11,25) problem_set4_map41.map
(35,75) (13,3) problem_set4_map41.map
(69,40) (49,4) problem_set4_map41.map
(33,17) (44,25) problem_set4_map41.map
(40,39) (12,28) problem_set4_map41.map
(74,50) (36,55) problem_set4_map42.map
(74,12) (27,78) problem_set4_map42.map
(72,69) (8,70) problem_set4_map42.map
(72,4) (4,28) problem_set4_map42.map
(72,5) (0,69) problem_set4_map42.map
(7,35) (60,77) problem_set4_map42.map
(19,23) (74,56) problem_set4_map42.map
(36,61) (16,46) problem_set4_map42.map
(31,42) (69,1) problem_set4_map42.map
(62,36) (9,76) problem_set4_map42.map
(10,20) (55,61) problem_set4_map42.map
(18,70) (67,50) problem_set4_map42.map
(45,78) (27,58) problem_set4_map42.map
(54,12) (6,59) problem_set4_map42.map
(20,59) (69,55) problem_set4_map42.map
(8,75) (66,28) problem_set4_map42.map
(29,31) (58,8) problem_set4_map42.map
(7,28) (42,20) problem_set4_map42.map
(67,78) (43,34) problem_set4_map42.map
(39,50) (60,5) problem_set4_map42.map
(10,23) (16,4) problem_set4_map42.map
(37,4) (50,46) problem_set4_map42.map
(44,61) (37,66) problem_set4_map42.map
(13,10) (23,23) problem_set4_map42.map
(63,69) (1,50) problem_set4_map42.map
(69,17) (22,9) problem_set4_map42.map
(0,31) (76,8) problem_set4_map42.map
(13,61) (58,29) problem_set4_map42.map
(17,67) (28,74) problem_set4_map42.map
(30,8) (69,46) problem_set4_map42.map
(67,50) (2,4) problem_set4_map42.map
(16,76) (13,1) problem_set4_map42.map
(6,13) (21,24) problem_set4_map42.map
(24,23) (71,12) problem_set4_map42.map
(44,59) (38,73) problem_set4_map42.map
(28,20) (38,1) problem_set4_map42.map
(64,77) (47,25) problem_set4_map42.map
(17,48) (46,59) problem_set4_map42.map
(21,12) (27,60) problem_set4_map42.map
(51,1) (43,1) problem_set4_map42.map
(58,28) (55,21) problem_set4_map42.map
(30,12) (23,60) problem_set4_map42.map
(73,31) (78,73) problem_set4_map42.map
(23,9) (23,18) problem_set4_map42.map
(0,69) (68,17) problem_set4_map42.map
(30,66) (78,38) problem_set4_map42.map
(60,23) (32,62) problem_set4_map42.map
(9,41) (65,37) problem_set4_map42.map
(4,6) (39,64) problem_set4_map42.map
(64,51) (66,66) problem_set4_map42.map
(67,75) (2,30) problem_set4_map43.map
(15,76) (67,71) problem_set4_map43.map
(34,62) (30,60) problem_set4_map43.map
(64,27) (58,35) problem_set4_map43.map
(38,73) (75,76) problem_set4_map43.map
(0,11) (50,50) problem_set4_map43.map
(57,47) (61,64) problem_set4_map43.map
(16,31) (20,33) problem_set4_map43.map
(23,35) (5,64) problem_set4_map43.map
(0,3) (61,50) problem_set4_map43.map
(58,0) (60,64) problem_set4_map43.map
(27,4) (35,33) problem_set4_map43.map
(60,60) (41,60) problem_set4_map43.map
(64,8) (27,67) problem_set4_map43.map
(38,61) (42,54) problem_set4_map43.map
(70,12) (4,60) problem_set4_map43.map
