../../bgmaps/AR0043SR.map
(71,65) (6,65) (18,46)
(64,58) (23,64) (38,34)
(20,58) (76,70) (25,67)
(65,57) (57,54) (52,53)
(13,53) (21,37) (3,70)
(35,29) (29,16) (37,32)
(16,65) (45,53) (36,27)
(23,68) (50,69) (33,49)
(24,45) (4,56) (6,42)
(30,18) (7,40) (53,49)
(24,35) (27,40) (42,40)
(62,73) (19,53) (61,70)
(21,46) (34,43) (22,47)
(18,52) (54,48) (19,58)
(39,58) (42,72) (55,62)
(72,71) (36,43) (29,51)
(55,72) (56,59) (48,73)
(35,60) (77,74) (10,56)
(6,73) (23,45) (9,65)
(2,45) (27,46) (24,23)
(41,64) (32,40) (59,74)
(22,25) (19,53) (76,67)
(24,26) (66,64) (36,41)
(32,26) (45,42) (31,23)
(38,32) (26,69) (20,21)
(43,53) (13,45) (70,57)
(28,7) (41,62) (71,60)
(39,20) (41,46) (63,67)
(6,60) (5,41) (16,51)
(66,61) (28,32) (35,52)
(42,76) (49,54) (29,24)
(15,46) (10,65) (9,65)
(50,45) (41,23) (36,53)
(35,56) (33,33) (53,63)
(67,56) (31,18) (47,63)
(61,68) (47,54) (2,70)
(24,55) (22,67) (50,57)
(41,46) (28,31) (77,77)
(20,32) (62,70) (7,46)
(3,40) (6,73) (48,44)
(30,61) (38,38) (25,56)
(65,57) (12,36) (36,68)
(60,73) (44,67) (45,23)
(20,27) (60,59) (5,53)
(49,54) (37,70) (38,61)
(17,65) (12,54) (38,45)
(52,64) (18,56) (23,66)
(54,48) (2,60) (16,55)
(55,46) (40,54) (28,20)
(50,56) (31,46) (63,62)
(4,44) (3,50) (46,75)
(53,45) (42,74) (24,68)
(49,64) (76,73) (10,54)
(4,59) (30,19) (19,24)
(36,18) (19,31) (61,68)
(25,35) (53,75) (69,68)
(49,55) (77,72) (22,60)
(44,23) (35,18) (48,60)
(34,70) (11,51) (67,63)
(42,56) (4,70) (49,65)
(53,65) (67,77) (50,54)
(22,54) (19,31) (54,72)
(35,26) (14,47) (13,44)
(27,71) (74,65) (24,16)
(42,50) (25,14) (43,39)
(37,40) (37,30) (30,34)
(22,37) (32,65) (53,67)
(40,67) (72,63) (22,34)
(33,49) (30,26) (24,59)
(31,31) (30,41) (23,38)
(24,41) (62,63) (10,57)
(4,50) (30,57) (61,46)
(20,35) (44,58) (29,48)
(22,54) (33,71) (13,51)
(19,53) (56,46) (24,54)
(69,59) (59,55) (58,74)
(39,62) (29,47) (29,29)
(52,48) (43,56) (42,24)
(21,31) (20,56) (29,41)
(33,42) (49,66) (28,56)
(9,47) (60,57) (14,59)
(15,62) (26,44) (44,60)
(23,57) (12,37) (25,63)
(34,65) (25,18) (56,57)
(32,69) (39,45) (50,58)
(70,70) (75,77) (40,72)
(36,19) (2,66) (54,59)
(56,68) (66,57) (27,29)
(2,47) (25,26) (19,43)
(47,52) (23,31) (27,20)
(11,64) (24,10) (49,44)
(42,70) (12,63) (33,19)
(2,51) (17,60) (30,21)
(47,53) (8,35) (55,72)
(6,73) (55,65) (26,18)
(43,36) (13,50) (74,74)
(61,55) (22,66) (22,44)
(40,30) (11,40) (64,68)
(4,68) (27,12) (8,54)
(11,76) (38,51) (52,73)
(2,66) (11,73) (42,53)
(13,51) (67,57) (16,62)
(20,49) (37,48) (27,33)
(52,68) (7,57) (41,53)
(11,40) (51,58) (74,74)
(28,26) (51,76) (50,60)
(26,17) (57,44) (13,45)
(36,63) (41,35) (2,44)
(57,55) (39,30) (21,64)
(43,60) (36,39) (48,57)
(18,44) (4,42) (19,52)
(66,70) (39,25) (61,67)
(38,21) (39,29) (23,51)
(21,48) (61,67) (26,34)
(26,59) (36,56) (31,64)
(49,58) (55,71) (51,62)
(33,38) (43,52) (9,36)
(56,55) (5,42) (42,48)
(5,47) (34,44) (42,61)
(22,21) (36,20) (28,7)
(43,24) (57,47) (16,48)
(19,35) (37,30) (16,35)
(29,37) (41,19) (36,36)
(8,59) (50,50) (70,64)
(42,69) (37,48) (51,62)
(28,71) (23,20) (12,50)
(41,72) (45,57) (11,43)
(34,52) (39,26) (12,54)
(41,61) (34,65) (42,56)
(45,45) (41,55) (48,57)
(7,52) (20,37) (36,19)
(29,67) (23,46) (23,23)
(54,67) (22,35) (37,51)
(43,70) (30,56) (46,74)
(58,68) (63,69) (34,50)
(72,72) (8,76) (40,51)
(8,41) (57,46) (34,69)
(52,68) (33,59) (37,71)
(4,48) (72,63) (25,39)
(38,49) (22,34) (56,59)
(23,57) (21,24) (16,33)
(31,32) (4,48) (72,74)
(25,21) (14,48) (28,56)
(39,45) (24,39) (12,65)
(60,46) (46,52) (19,37)
(65,64) (64,61) (41,21)
(24,24) (7,40) (29,56)
(46,58) (37,64) (21,22)
(52,67) (77,69) (31,25)
(19,25) (44,72) (13,35)
(59,52) (67,77) (12,40)
(20,21) (40,59) (11,51)
(29,8) (26,61) (6,67)
(63,55) (4,62) (61,60)
(13,40) (28,20) (23,30)
(56,76) (65,72) (52,63)
(48,61) (42,71) (29,55)
(40,35) (39,67) (19,59)
(30,15) (59,53) (40,74)
(18,68) (51,66) (62,56)
(67,72) (73,62) (43,64)
(57,66) (46,73) (19,19)
(12,37) (26,24) (12,64)
(75,75) (21,42) (31,60)
(24,10) (75,68) (49,67)
(37,27) (42,72) (5,70)
(39,38) (45,63) (55,77)
(6,59) (50,47) (48,47)
(29,24) (69,59) (20,43)
(34,18) (39,59) (68,71)
(67,69) (38,30) (2,51)
(31,30) (21,48) (39,40)
(10,77) (45,73) (36,52)
(20,54) (33,33) (73,70)
(41,75) (30,46) (29,26)
(68,65) (25,54) (15,47)
(63,59) (14,41) (37,44)
(50,59) (29,43) (39,56)
(34,46) (21,67) (28,13)
(44,59) (68,65) (67,77)
(2,55) (31,55) (6,46)
(51,54) (26,62) (45,35)
(19,61) (31,35) (37,17)
(69,73) (74,73) (36,67)
(60,72) (60,70) (31,20)
(36,68) (69,73) (11,54)
(66,60) (37,40) (42,45)
(37,18) (34,20) (68,63)
(26,35) (8,41) (41,33)
(20,27) (71,63) (63,61)
(10,60) (38,54) (7,44)
(27,62) (76,75) (60,65)
(28,20) (9,61) (40,44)
(62,72) (22,62) (37,49)
(22,44) (43,61) (5,60)
(36,35) (54,49) (34,44)
(3,62) (74,71) (23,27)
(64,76) (60,71) (26,59)
(74,64) (52,71) (12,57)
(23,12) (36,44) (48,68)
(11,68) (22,12) (34,45)
(23,20) (49,59) (30,43)
(44,67) (35,36) (35,24)
(35,27) (3,39) (20,56)
(33,51) (2,38) (36,51)
(42,66) (45,59) (61,53)
(4,71) (52,65) (26,41)
(43,48) (15,46) (61,62)
(10,71) (42,68) (37,35)
(11,65) (40,63) (59,56)
(36,57) (51,44) (24,27)
(70,69) (40,64) (37,58)
(41,31) (28,18) (45,27)
(31,22) (11,39) (42,59)
(34,57) (41,30) (13,68)
(5,58) (36,37) (39,36)
(77,72) (38,73) (45,75)
(6,42) (48,49) (77,66)
(67,59) (42,21) (36,30)
(42,34) (38,56) (73,73)
(29,16) (51,74) (29,39)
(13,67) (45,23) (37,34)
(13,35) (70,77) (30,70)
(16,37) (17,32) (69,74)
(31,67) (44,40) (2,55)
(5,43) (22,34) (19,42)
(24,68) (34,57) (49,71)
(38,26) (32,51) (28,44)
(27,26) (77,76) (33,71)
(6,57) (20,51) (25,62)
(52,53) (65,63) (37,44)
(61,63) (3,49) (65,57)
(24,42) (35,46) (24,39)
(69,75) (37,54) (75,75)
(9,73) (28,54) (50,50)
(19,58) (10,37) (28,20)
(43,63) (57,48) (3,55)
(36,36) (55,45) (34,20)
(12,51) (36,37) (28,43)
(13,45) (16,49) (19,22)
(40,58) (62,65) (19,32)
(76,67) (51,44) (25,54)
(72,69) (30,62) (18,39)
(34,70) (59,47) (46,73)
(4,72) (29,38) (32,63)
(25,56) (77,71) (55,73)
(27,46) (41,71) (27,49)
(27,40) (63,70) (45,45)
(36,55) (30,71) (3,55)
(2,67) (35,23) (60,70)
(17,39) (9,54) (30,18)
(39,69) (42,76) (39,39)
(32,52) (68,70) (28,42)
(21,39) (5,73) (11,65)
(23,47) (50,44) (27,48)
(30,61) (27,46) (34,57)
(18,49) (43,27) (48,76)
(3,50) (56,60) (40,68)
(24,67) (3,57) (21,16)
(38,61) (28,50) (11,72)
(29,56) (11,47) (64,68)
(46,73) (34,55) (20,23)
(35,57) (7,51) (37,24)
(74,62) (10,76) (23,36)
(13,44) (31,34) (33,23)
(32,45) (69,62) (44,21)
(38,46) (55,63) (24,37)
(34,23) (25,66) (37,30)
(25,63) (50,47) (13,42)
(66,61) (52,45) (26,42)
(23,43) (26,13) (73,72)
(24,33) (3,66) (38,34)
(25,25) (15,43) (35,73)
(66,73) (4,58) (13,73)
(24,59) (9,65) (19,48)
(11,76) (18,34) (23,59)
(34,59) (19,20) (54,76)
(55,68) (53,70) (69,70)
(53,71) (13,38) (43,29)
(5,46) (25,21) (77,65)
(59,72) (17,47) (25,26)
(61,71) (11,36) (29,58)
(34,29) (30,72) (3,65)
(44,20) (2,70) (34,63)
(70,71) (38,33) (5,71)
(25,22) (29,52) (59,56)
(20,34) (27,36) (44,19)
(52,59) (8,55) (28,50)
(40,68) (23,33) (50,54)
(20,59) (26,49) (28,33)
(8,59) (12,65) (18,42)
(23,47) (70,66) (21,53)
(12,68) (19,59) (28,9)
(57,56) (51,45) (25,14)
(14,40) (8,45) (22,22)
(40,36) (37,46) (48,67)
(68,64) (46,53) (17,57)
(21,38) (11,77) (21,67)
(23,63) (56,71) (45,54)
(14,71) (37,72) (43,34)
(28,52) (67,57) (40,28)
(72,62) (44,65) (25,46)
(10,65) (19,55) (50,72)
(42,63) (71,73) (6,71)
(36,55) (43,21) (26,22)
(28,67) (38,57) (24,16)
(47,55) (11,36) (38,69)
(31,44) (24,44) (41,43)
(75,75) (18,36) (12,50)
(51,51) (26,23) (43,38)
(29,20) (34,30) (26,10)
(10,63) (55,58) (35,52)
(32,44) (19,66) (25,23)
(24,10) (44,40) (21,33)
(59,68) (13,55) (52,69)
(58,63) (24,49) (69,67)
(70,62) (58,68) (2,71)
(49,73) (55,48) (54,66)
(44,23) (13,48) (7,68)
(66,72) (11,61) (35,37)
(20,27) (13,73) (53,46)
(21,37) (22,63) (2,51)
(40,58) (4,68) (3,47)
(20,25) (6,73) (35,17)
(8,40) (46,64) (69,70)
(48,43) (38,66) (59,68)
(2,52) (5,66) (41,56)
(44,51) (45,43) (37,55)
(16,54) (22,43) (37,66)
(17,44) (9,36) (11,60)
(51,65) (63,60) (63,65)
(36,45) (40,63) (27,17)
(9,63) (73,77) (30,24)
(46,59) (53,57) (71,72)
(69,66) (43,45) (43,72)
(7,65) (21,27) (28,20)
(43,42) (40,49) (11,74)
(53,72) (23,60) (20,19)
(10,76) (77,71) (6,57)
(17,51) (32,64) (4,52)
(57,64) (57,57) (35,42)
(57,72) (33,47) (26,26)
(19,63) (27,62) (57,50)
(43,47) (44,20) (74,71)
(6,73) (42,68) (24,70)
(30,39) (31,52) (24,10)
(76,75) (29,56) (16,37)
(5,70) (38,66) (32,46)
(49,68) (26,46) (58,50)
(43,74) (37,31) (11,54)
(43,33) (37,63) (49,65)
(6,57) (38,32) (6,63)
(23,46) (31,33) (20,36)
(29,27) (61,50) (62,68)
(37,73) (44,45) (58,72)
(41,23) (68,60) (24,58)
(74,67) (20,25) (75,75)
(44,59) (70,64) (66,73)
(13,72) (42,58) (31,16)
(5,38) (22,65) (50,45)
(53,67) (22,66) (32,51)
(52,52) (61,61) (10,66)
(8,55) (31,28) (10,45)
(55,60) (25,60) (19,50)
(42,52) (27,31) (38,39)
(31,66) (23,40) (77,70)
(28,45) (10,42) (5,70)
(28,48) (77,73) (32,33)
(46,70) (24,25) (41,34)
(5,67) (19,65) (18,57)
(38,57) (74,74) (11,38)
(6,73) (31,40) (56,53)
(75,67) (8,56) (50,73)
(39,72) (40,43) (37,36)
(17,59) (21,60) (2,71)
(54,67) (28,24) (9,51)
(73,65) (59,52) (50,69)
(13,52) (38,41) (14,65)
(6,65) (34,55) (6,51)
(46,52) (58,61) (32,37)
(2,58) (48,57) (19,65)
(10,40) (10,73) (9,70)
(21,14) (57,48) (38,55)
(29,39) (48,51) (36,43)
(25,12) (30,15) (40,26)
(32,42) (62,57) (50,74)
(19,28) (48,61) (20,32)
(53,45) (44,48) (26,65)
(53,56) (32,18) (8,65)
(37,62) (31,47) (45,60)
(37,73) (77,66) (76,77)
(42,29) (32,19) (12,49)
(14,64) (23,55) (11,63)
(28,39) (39,55) (20,58)
(13,44) (26,63) (36,52)
(3,49) (40,23) (11,70)
(12,43) (46,54) (59,68)
(12,44) (5,38) (66,61)
(18,68) (50,76) (22,28)
(41,64) (57,55) (23,11)
(75,67) (50,44) (13,69)
(13,61) (34,59) (65,63)
(41,33) (43,42) (45,34)
(38,34) (24,52) (47,53)
(55,58) (23,65) (20,27)
(19,20) (22,20) (15,45)
(16,45) (2,61) (19,40)
(36,36) (38,62) (43,44)
(36,29) (49,53) (63,63)
(45,69) (39,57) (27,12)
(28,69) (37,19) (11,59)
(54,62) (21,62) (27,32)
(26,59) (59,47) (23,32)
(12,60) (68,69) (71,60)
(56,75) (43,40) (43,38)
(52,61) (36,32) (39,32)
(75,74) (9,45) (11,37)
(72,77) (72,62) (30,63)
(30,25) (34,40) (12,71)
(66,66) (60,58) (61,62)
(38,66) (24,23) (25,11)
(73,77) (38,27) (23,49)
(57,57) (68,71) (74,77)
(7,39) (57,57) (31,25)
(19,36) (57,60) (50,76)
(75,65) (31,39) (33,32)
(52,46) (38,70) (30,48)
(43,38) (29,15) (29,61)
(64,62) (28,41) (37,20)
(55,57) (38,39) (42,19)
(6,59) (17,62) (46,49)
(56,58) (46,59) (45,75)
(22,37) (5,67) (46,60)
(33,58) (70,70) (51,52)
(39,72) (50,61) (49,55)
(77,66) (11,60) (21,37)
(39,40) (37,54) (35,52)
(34,59) (54,48) (59,58)
(29,23) (40,23) (26,10)
(42,65) (10,54) (21,41)
(35,55) (43,70) (41,31)
(26,38) (62,75) (54,67)
(62,55) (51,62) (36,71)
(24,23) (53,63) (41,45)
(26,52) (32,29) (34,34)
(26,62) (20,42) (42,72)
(38,48) (26,23) (59,66)
(52,56) (60,71) (5,57)
(31,34) (13,43) (35,26)
(51,45) (40,56) (17,64)
(28,68) (42,39) (38,67)
(12,51) (56,45) (77,71)
(24,33) (43,42) (20,42)
(23,57) (40,38) (58,48)
(49,70) (3,52) (25,69)
(50,43) (66,70) (24,12)
(22,58) (71,60) (42,75)
(34,25) (3,45) (58,65)
(37,19) (65,62) (37,30)
(19,29) (21,32) (34,25)
(71,71) (13,47) (15,56)
(27,9) (7,40) (21,61)
(28,8) (39,51) (23,12)
(32,27) (70,76) (38,53)
(67,71) (10,60) (45,43)
(21,45) (19,56) (65,63)
(33,31) (68,63) (33,71)
(64,59) (13,48) (36,55)
(46,47) (10,63) (46,55)
(13,52) (14,53) (21,56)
(52,60) (7,70) (6,65)
(35,51) (20,18) (37,63)
(40,24) (54,72) (9,61)
(43,25) (38,30) (6,44)
(29,56) (21,16) (49,70)
(3,71) (29,46) (48,52)
(61,67) (35,43) (35,40)
(16,63) (14,66) (25,47)
(25,26) (27,49) (29,37)
(7,35) (56,48) (8,51)
(31,41) (10,58) (37,45)
(13,36) (65,56) (71,63)
(44,48) (42,46) (22,14)
(23,15) (24,29) (9,72)
(42,60) (14,47) (7,74)
(38,29) (43,58) (29,24)
(56,66) (56,46) (28,49)
(42,36) (35,41) (17,35)
(3,52) (14,38) (59,70)
(37,58) (21,59) (8,46)
(35,64) (9,46) (43,51)
(38,66) (5,50) (28,58)
(8,65) (18,51) (5,53)
(13,60) (9,71) (27,59)
(63,55) (16,66) (12,69)
(41,47) (6,65) (36,28)
(4,52) (45,54) (46,67)
(4,73) (24,12) (55,62)
(45,50) (52,68) (8,73)
(20,44) (69,67) (11,57)
(21,16) (24,63) (61,67)
(9,38) (11,65) (10,68)
(43,45) (57,47) (41,72)
(51,51) (13,42) (11,60)
(66,61) (38,56) (23,21)
(49,55) (33,23) (75,64)
(31,72) (14,63) (14,51)
(7,61) (18,65) (24,66)
(26,50) (47,61) (48,56)
(48,45) (25,10) (23,35)
(52,56) (10,61) (38,60)
(25,46) (21,38) (12,71)
(28,71) (4,56) (23,25)
(54,58) (14,72) (18,25)
(28,52) (7,59) (27,60)
(37,29) (39,35) (65,68)
(11,64) (71,75) (14,61)
(25,18) (19,60) (34,32)
(35,40) (34,45) (28,13)
(48,68) (27,50) (26,41)
(52,47) (8,59) (74,68)
(40,58) (54,47) (33,37)
(21,42) (32,36) (60,68)
(17,34) (31,70) (11,70)
(3,71) (4,47) (29,44)
(77,75) (40,72) (41,75)
(44,67) (37,67) (61,62)
(4,68) (15,67) (63,70)
(75,73) (40,73) (6,55)
(11,60) (6,72) (21,40)
(38,32) (56,59) (22,36)
(43,56) (48,46) (22,35)
(31,16) (12,50) (26,61)
(71,71) (26,67) (36,60)
(18,61) (41,40) (47,57)
(45,72) (32,47) (43,22)
(16,40) (13,55) (75,72)
(5,56) (13,61) (14,56)
(33,51) (36,48) (51,45)
(48,48) (21,52) (32,23)
(29,63) (63,70) (19,62)
(7,73) (36,72) (13,48)
(34,50) (43,33) (58,53)
(38,22) (36,44) (39,40)
(12,52) (64,74) (44,55)
(29,21) (37,69) (19,23)
(54,76) (60,65) (51,52)
(58,75) (33,35) (29,65)
(19,21) (29,20) (32,51)
(23,52) (4,64) (16,53)
(25,19) (32,34) (57,69)
(30,32) (38,25) (35,20)
(57,48) (29,56) (28,63)
(29,19) (26,58) (22,68)
(26,40) (21,37) (55,55)
(2,72) (16,59) (41,30)
(25,13) (37,21) (63,61)
(7,47) (13,44) (2,66)
(59,65) (67,73) (39,48)
(28,35) (26,10) (47,68)
(40,39) (14,41) (4,59)
(40,24) (31,65) (43,27)
(5,42) (20,33) (36,24)
(57,67) (58,55) (48,71)
(69,59) (35,56) (55,55)
(62,46) (36,61) (40,54)
(56,72) (57,50) (48,53)
(6,58) (45,67) (28,59)
(33,69) (46,45) (48,46)
(36,35) (20,63) (53,75)
(65,74) (9,52) (24,41)
(29,71) (24,20) (49,63)
(2,72) (27,65) (12,36)
(9,51) (14,46) (40,60)
(63,55) (23,46) (60,58)
(37,61) (34,59) (30,44)
(2,70) (66,72) (28,24)
(36,31) (9,42) (54,51)
(41,52) (23,49) (30,21)
(56,70) (34,37) (50,43)
(37,69) (43,43) (17,68)
(2,50) (30,42) (9,71)
(55,63) (72,74) (28,54)
(28,31) (44,66) (54,47)
(57,64) (40,66) (57,52)
(8,65) (67,70) (10,48)
(21,24) (64,68) (32,36)
(7,65) (68,75) (42,26)
(20,27) (9,52) (77,68)
(10,72) (12,46) (46,54)
(8,47) (15,59) (12,53)
(69,61) (27,59) (35,30)
(9,73) (34,67) (25,24)
(30,50) (41,32) (34,29)
(51,73) (37,72) (7,40)
(38,28) (57,71) (61,65)
(18,44) (72,64) (42,41)
(33,50) (30,24) (12,52)
(34,21) (45,68) (57,72)
(25,21) (12,65) (12,39)
(59,58) (50,62) (38,56)
(18,61) (55,66) (66,65)
(19,28) (45,65) (23,12)
(74,70) (59,71) (25,65)
(4,50) (12,48) (48,56)
(35,38) (31,26) (23,11)
(12,75) (35,39) (50,43)
(40,55) (5,72) (42,71)
(37,17) (46,74) (24,34)
(60,73) (62,74) (7,43)
(28,33) (56,58) (69,77)
(22,55) (12,41) (53,54)
(25,51) (8,63) (43,38)
(31,60) (43,74) (20,37)
(43,39) (14,46) (59,65)
(71,76) (9,48) (36,21)
(50,60) (9,69) (36,68)
(18,41) (21,60) (7,35)
(46,58) (34,39) (44,66)
(11,65) (35,57) (2,56)
(30,60) (52,65) (2,73)
(21,59) (24,54) (70,68)
(14,46) (37,52) (32,54)
(53,65) (47,56) (22,36)
(42,43) (48,61) (53,58)
(65,70) (39,62) (53,71)
(5,61) (72,71) (76,71)
(69,70) (47,71) (37,51)
(24,17) (59,68) (28,67)
(30,28) (16,58) (19,29)
(11,38) (16,54) (44,21)
(27,72) (68,66) (21,37)
(26,70) (40,57) (27,55)
(34,36) (70,72) (45,22)
(16,66) (30,72) (49,44)
(29,15) (33,26) (68,73)
(40,32) (56,66) (51,72)
(20,32) (29,63) (32,37)
(36,55) (61,63) (75,72)
(40,44) (11,41) (17,66)
(7,52) (72,68) (24,11)
(44,27) (38,71) (33,60)
(21,67) (22,28) (56,62)
(56,74) (31,20) (41,36)
(5,39) (46,42) (53,53)
(47,68) (10,47) (3,71)
(22,66) (34,20) (39,35)
(64,62) (63,56) (47,54)
(58,68) (23,57) (34,18)
(41,67) (2,45) (71,69)
(39,46) (56,60) (55,70)
(27,25) (17,52) (37,55)
(50,60) (36,72) (35,66)
(12,46) (26,33) (27,38)
(52,73) (26,48) (39,20)
(21,65) (37,66) (55,67)
(64,60) (59,65) (26,30)
(17,42) (48,60) (32,69)
(27,55) (26,33) (39,67)
(59,49) (35,33) (58,60)
(28,22) (29,64) (49,50)
(48,62) (10,53) (41,22)
(35,36) (28,57) (26,31)
(42,52) (72,62) (44,37)
(62,62) (27,20) (19,57)
(55,60) (30,70) (3,39)
(14,46) (9,55) (11,42)
(4,73) (37,44) (39,23)
(51,57) (8,74) (46,73)
(29,66) (25,47) (23,36)
(59,69) (34,69) (34,47)
(23,42) (28,35) (12,54)
(19,30) (27,47) (38,63)
(8,39) (12,76) (34,21)
(43,55) (24,40) (41,45)
(40,40) (33,45) (48,65)
(38,39) (43,58) (9,52)
(15,41) (29,22) (20,32)
(28,8) (66,71) (73,77)
(32,44) (9,69) (41,28)
(8,76) (46,59) (41,29)
(47,47) (15,34) (17,46)
(8,57) (67,59) (4,56)
(45,35) (38,50) (32,69)
(47,58) (24,28) (42,47)
(4,64) (67,66) (16,44)
(3,45) (19,62) (39,32)
(26,17) (47,51) (8,73)
(39,28) (12,38) (63,68)
(36,28) (41,65) (47,56)
(3,51) (45,72) (4,57)
(37,29) (28,23) (35,69)
(63,70) (20,48) (14,52)
(48,71) (5,73) (22,22)
(58,60) (33,57) (23,33)
(13,67) (8,54) (46,49)
(26,11) (17,53) (42,65)
(31,59) (52,65) (19,61)
(18,56) (45,70) (23,28)
(30,47) (35,21) (13,43)
(65,69) (77,72) (57,67)
(29,71) (29,51) (44,65)
(50,64) (61,70) (28,24)
(59,54) (56,46) (24,21)
(55,51) (21,35) (57,59)
(20,24) (18,56) (36,42)
(65,60) (30,32) (22,31)
(40,48) (36,38) (31,36)
(18,57) (22,26) (21,20)
(31,34) (35,36) (7,45)
(22,55) (62,61) (49,57)
(44,58) (14,72) (4,51)
