../../bgmaps/AR0420SR.map
(54,20) (35,47) (33,47)
(39,29) (31,36) (38,27)
(49,31) (50,50) (47,29)
(41,28) (37,32) (22,33)
(47,29) (48,45) (49,29)
(31,42) (40,31) (50,19)
(34,32) (47,40) (38,31)
(32,42) (43,37) (44,20)
(34,34) (50,46) (26,36)
(29,48) (41,43) (50,19)
(40,46) (47,37) (33,28)
(42,42) (29,35) (39,42)
(35,43) (49,20) (49,25)
(29,44) (29,37) (51,15)
(44,39) (49,29) (52,27)
(43,40) (44,34) (47,44)
(45,37) (50,48) (40,24)
(48,40) (48,48) (48,44)
(26,37) (47,42) (29,36)
(31,45) (46,32) (41,39)
(49,42) (46,27) (48,26)
(45,35) (37,31) (43,40)
(43,36) (41,39) (40,32)
(21,34) (49,44) (34,42)
(47,33) (38,45) (32,35)
(51,21) (42,21) (25,36)
(52,26) (30,40) (50,37)
(43,45) (29,39) (40,29)
(43,48) (38,47) (31,43)
(36,51) (43,21) (33,48)
(45,29) (29,39) (46,42)
(30,46) (25,38) (48,28)
(52,16) (24,37) (43,47)
(44,22) (47,29) (38,43)
(30,31) (30,48) (20,35)
(47,50) (50,27) (48,32)
(33,44) (47,19) (33,34)
(44,25) (41,44) (42,44)
(41,43) (25,32) (50,24)
(52,24) (36,46) (49,47)
(37,26) (50,49) (49,37)
(48,41) (28,33) (32,29)
(51,36) (30,31) (39,25)
(41,34) (23,34) (35,42)
(40,28) (32,28) (32,34)
(22,35) (34,27) (21,36)
(50,49) (46,51) (20,36)
(47,28) (52,22) (32,40)
(51,16) (46,50) (32,29)
(39,46) (44,43) (35,41)
(28,39) (37,32) (23,36)
(44,22) (46,21) (48,47)
(37,42) (31,30) (37,27)
(45,25) (41,26) (42,43)
(43,43) (49,51) (54,19)
(54,19) (46,46) (42,30)
(49,20) (42,44) (50,30)
(50,52) (47,50) (32,36)
(33,41) (33,43) (42,49)
(40,24) (38,47) (28,38)
(50,28) (34,28) (31,42)
(36,31) (30,44) (39,47)
(32,29) (42,38) (46,37)
(51,16) (43,38) (28,30)
(41,41) (49,49) (46,23)
(43,40) (34,49) (30,35)
(37,47) (49,52) (49,50)
(50,25) (36,32) (45,39)
(33,38) (28,32) (21,35)
(51,20) (39,31) (47,35)
(45,38) (33,42) (50,17)
(20,35) (48,52) (44,34)
(40,32) (35,28) (54,14)
(33,46) (38,46) (20,35)
(37,33) (46,46) (48,46)
(30,30) (46,37) (39,31)
(34,49) (27,34) (34,30)
(21,33) (44,43) (30,29)
(28,46) (27,35) (22,34)
(46,31) (38,34) (48,44)
(36,42) (46,19) (31,40)
(43,40) (39,30) (54,19)
(51,29) (30,32) (46,30)
(37,29) (51,24) (42,22)
(43,43) (47,41) (40,40)
(46,38) (36,44) (33,36)
(36,46) (46,44) (38,47)
(30,36) (47,36) (45,36)
(35,40) (21,34) (47,28)
(33,50) (47,20) (38,41)
(21,36) (46,32) (28,38)
(48,38) (44,28) (35,34)
(43,37) (35,49) (51,35)
(29,40) (46,18) (54,17)
(43,46) (30,31) (47,45)
(34,48) (44,36) (46,51)
(40,35) (47,28) (31,43)
(27,36) (47,45) (36,51)
(45,26) (34,29) (43,30)
(53,18) (47,35) (50,21)
(39,27) (37,48) (43,42)
(31,30) (47,34) (35,34)
(33,44) (39,46) (50,43)
(51,23) (33,48) (30,36)
(45,23) (34,43) (38,32)
(38,27) (33,41) (52,23)
(43,39) (49,35) (26,39)
(24,34) (47,31) (43,47)
(35,50) (45,22) (50,15)
(47,21) (48,48) (40,34)
(51,23) (47,17) (50,34)
(38,45) (30,34) (41,22)
(50,47) (51,36) (45,48)
(27,39) (38,41) (50,49)
(46,29) (34,27) (30,29)
(27,37) (46,25) (35,27)
(33,28) (44,25) (30,41)
(47,19) (22,35) (43,27)
(25,38) (45,50) (30,39)
(47,37) (29,38) (44,36)
(49,51) (53,19) (44,40)
(51,30) (31,31) (38,46)
(47,27) (49,45) (33,46)
(51,29) (40,33) (43,27)
(36,27) (48,41) (51,30)
(35,45) (42,47) (45,43)
(43,24) (42,35) (32,41)
(45,37) (34,43) (39,27)
(29,44) (33,39) (37,50)
(28,47) (49,44) (30,46)
(33,48) (46,30) (50,18)
(42,23) (42,24) (35,43)
(43,41) (43,34) (42,30)
(45,36) (34,41) (46,20)
(49,42) (31,35) (35,46)
(39,33) (50,23) (43,45)
(43,42) (42,27) (41,46)
(26,33) (37,26) (44,31)
(35,45) (38,47) (50,51)
(51,16) (50,48) (33,29)
(50,17) (48,46) (49,21)
(50,50) (52,16) (49,43)
(32,42) (49,38) (22,35)
(40,27) (48,25) (22,36)
(49,17) (52,17) (29,35)
(38,34) (27,31) (41,31)
(47,24) (40,28) (27,36)
(45,28) (39,43) (28,46)
(48,44) (33,44) (50,42)
(24,35) (41,40) (52,27)
(45,46) (47,31) (52,24)
(36,49) (33,34) (43,25)
(54,18) (44,30) (32,38)
(48,31) (46,20) (29,37)
(47,25) (47,37) (29,45)
(46,39) (25,33) (45,30)
(50,40) (46,38) (50,25)
(51,32) (41,32) (49,25)
(26,32) (30,37) (45,28)
(43,32) (51,19) (47,31)
(26,32) (42,43) (36,50)
(49,27) (36,27) (45,28)
(44,20) (42,36) (49,30)
(50,37) (30,45) (33,50)
(50,33) (49,33) (44,39)
(47,30) (53,14) (50,32)
(49,38) (49,48) (47,33)
(48,26) (45,46) (37,34)
(49,31) (45,26) (54,19)
(45,50) (38,34) (40,43)
(42,21) (36,46) (30,39)
(47,39) (46,35) (50,41)
(32,42) (37,47) (46,45)
(51,17) (47,43) (45,34)
(50,41) (42,43) (37,41)
(44,46) (29,38) (45,49)
(44,48) (50,42) (45,34)
(49,19) (46,32) (49,27)
(19,34) (46,34) (36,47)
(32,49) (50,46) (44,26)
(52,20) (27,40) (35,41)
(33,40) (43,43) (46,29)
(34,42) (29,47) (49,23)
(35,30) (41,26) (30,44)
(43,40) (45,21) (25,31)
(50,21) (36,45) (43,34)
(39,25) (22,33) (43,37)
(50,36) (32,42) (51,17)
(49,42) (41,42) (34,40)
(42,21) (45,28) (47,28)
(30,47) (33,36) (52,27)
(25,37) (50,38) (35,46)
(51,31) (45,47) (39,28)
(43,29) (49,49) (30,32)
(35,48) (50,32) (23,35)
(45,43) (49,26) (45,36)
(50,24) (38,48) (31,45)
(47,38) (36,46) (32,33)
(29,34) (32,40) (50,33)
(37,49) (46,44) (36,46)
(45,23) (39,27) (37,27)
(49,52) (44,27) (44,41)
(48,29) (44,25) (38,48)
(34,40) (42,48) (49,49)
(48,28) (44,36) (38,28)
(45,40) (41,38) (48,39)
(41,47) (41,39) (50,22)
(32,45) (48,27) (26,33)
(29,35) (38,25) (43,34)
(44,32) (51,32) (48,16)
(34,33) (35,43) (45,48)
(50,39) (50,50) (33,28)
(48,44) (50,26) (45,24)
(27,38) (36,48) (21,37)
(44,31) (54,18) (35,35)
(46,40) (44,32) (49,28)
(41,42) (47,46) (44,27)
(42,39) (43,40) (37,50)
(49,51) (46,31) (52,23)
(34,35) (52,19) (34,29)
(40,30) (45,38) (42,41)
(44,28) (48,52) (35,49)
(43,47) (52,27) (48,31)
(31,40) (19,35) (52,35)
(35,44) (52,36) (38,32)
(33,28) (32,41) (51,24)
(38,41) (37,48) (48,18)
(40,33) (54,17) (46,51)
(48,51) (46,23) (29,45)
(37,46) (48,36) (48,42)
(48,17) (24,32) (48,42)
(41,36) (53,18) (36,49)
(44,34) (31,47) (32,30)
(48,20) (30,34) (34,50)
(49,50) (48,35) (27,31)
(48,34) (35,45) (42,27)
(41,29) (48,29) (51,31)
(34,28) (50,21) (31,38)
(35,27) (50,42) (43,30)
(40,40) (37,29) (29,47)
(49,21) (41,40) (51,31)
(38,44) (43,40) (31,39)
(46,35) (52,22) (47,32)
(50,20) (27,31) (33,39)
(51,18) (27,33) (32,47)
(49,43) (43,37) (35,44)
(53,16) (34,33) (39,41)
(34,34) (41,46) (42,24)
(29,44) (51,33) (30,47)
(49,52) (33,35) (44,30)
(31,37) (44,47) (31,42)
(40,46) (50,51) (48,45)
(50,21) (29,47) (50,46)
(44,24) (46,51) (51,38)
(48,40) (46,42) (41,46)
(21,37) (49,24) (29,48)
(50,52) (22,34) (39,27)
(30,40) (25,31) (40,45)
(48,18) (47,23) (43,27)
(50,20) (52,24) (39,43)
(50,38) (33,50) (47,47)
(43,43) (30,35) (45,27)
(49,19) (41,41) (45,40)
(29,48) (42,25) (48,44)
(34,34) (22,36) (20,35)
(46,39) (49,38) (49,28)
(52,14) (47,20) (38,31)
(38,42) (41,28) (50,50)
(47,23) (50,44) (38,43)
(47,30) (31,41) (43,48)
(53,15) (51,36) (32,37)
(39,30) (33,37) (42,28)
(50,50) (51,35) (35,27)
(33,37) (35,44) (21,37)
(37,27) (52,34) (48,49)
(29,45) (42,45) (30,42)
(51,29) (40,25) (46,26)
(49,36) (44,38) (51,18)
(37,26) (29,31) (51,23)
(35,46) (28,32) (43,34)
(46,39) (36,27) (50,20)
(42,25) (43,45) (47,29)
(44,27) (41,46) (43,37)
(43,47) (30,39) (33,31)
(22,33) (44,46) (35,48)
(30,32) (37,45) (48,22)
(46,32) (30,31) (49,32)
(35,34) (31,42) (38,28)
(50,29) (37,29) (39,33)
(46,45) (48,34) (47,21)
(34,29) (50,50) (46,33)
(41,24) (47,27) (32,32)
(35,29) (45,27) (35,33)
(42,40) (43,47) (31,47)
(42,31) (50,44) (43,35)
(43,40) (44,38) (31,49)
(46,32) (39,42) (51,25)
(21,34) (50,24) (41,37)
(46,37) (42,42) (45,37)
(47,50) (46,51) (33,48)
(45,46) (35,46) (34,50)
(26,31) (29,46) (31,47)
(30,37) (42,21) (48,45)
(32,40) (32,49) (30,37)
(44,26) (27,36) (40,43)
(33,30) (44,31) (48,16)
(35,45) (49,29) (40,41)
(45,22) (52,21) (43,22)
(26,39) (48,51) (31,44)
(27,39) (48,40) (34,35)
(50,49) (45,27) (47,31)
(50,29) (21,34) (30,40)
(46,41) (50,27) (35,30)
(35,35) (42,31) (50,38)
(44,36) (39,26) (42,25)
(41,29) (30,43) (33,46)
(36,51) (46,33) (44,32)
(50,23) (31,40) (39,47)
(45,24) (45,32) (35,41)
(45,30) (30,45) (41,40)
(49,34) (28,38) (46,38)
(36,48) (32,40) (40,45)
(34,43) (49,23) (49,39)
(35,29) (44,40) (50,46)
(44,21) (49,52) (45,32)
(52,36) (44,45) (47,31)
(49,33) (50,25) (49,18)
(46,20) (41,33) (35,29)
(46,46) (30,37) (36,29)
(33,35) (50,21) (41,40)
(36,48) (29,37) (49,50)
(49,17) (37,28) (46,40)
(48,22) (48,21) (30,39)
(45,42) (37,47) (52,15)
(49,39) (45,29) (21,33)
(53,16) (21,35) (47,30)
(43,22) (51,32) (28,30)
(47,41) (36,32) (48,20)
(53,16) (37,26) (48,34)
(49,37) (30,32) (43,30)
(51,24) (49,46) (34,33)
(32,37) (47,43) (48,26)
(41,28) (47,46) (47,43)
(49,43) (52,26) (19,34)
(46,43) (48,34) (52,33)
(41,43) (49,46) (36,50)
(50,18) (46,34) (31,40)
(25,36) (19,35) (25,37)
(40,33) (34,33) (48,33)
(41,44) (44,27) (36,42)
(49,16) (31,47) (20,36)
(32,35) (28,46) (46,38)
(30,29) (49,33) (35,44)
(46,51) (29,35) (41,45)
(46,51) (34,40) (48,34)
(30,31) (29,35) (48,26)
(50,36) (44,37) (50,40)
(39,26) (54,17) (35,33)
(46,26) (48,22) (51,17)
(48,34) (28,33) (52,36)
(42,37) (25,31) (20,34)
(24,34) (40,32) (36,51)
(52,20) (28,39) (42,21)
(27,36) (46,25) (47,26)
(26,39) (45,46) (28,38)
(51,17) (45,50) (45,22)
(35,41) (47,50) (42,39)
(49,43) (49,24) (26,33)
(48,52) (43,22) (50,18)
(44,31) (42,40) (26,39)
(51,33) (21,35) (32,32)
(47,33) (50,22) (41,39)
(48,47) (36,34) (48,22)
(48,23) (51,25) (32,38)
(34,45) (33,28) (27,38)
(43,45) (41,27) (48,39)
(45,48) (31,36) (34,29)
(42,25) (42,32) (53,14)
(51,17) (42,29) (41,33)
(36,51) (22,33) (47,29)
(44,45) (42,46) (25,38)
(31,38) (41,39) (37,42)
(48,44) (35,46) (29,44)
(48,40) (35,31) (30,38)
(43,28) (51,25) (49,38)
(42,33) (40,27) (48,28)
(43,37) (40,32) (32,41)
(29,31) (39,28) (47,44)
(33,43) (42,46) (37,42)
(50,23) (40,24) (37,41)
(33,46) (38,43) (50,35)
(43,37) (29,33) (48,40)
(40,43) (27,38) (51,35)
(36,34) (40,26) (47,51)
(32,28) (47,22) (43,36)
(29,40) (51,31) (42,43)
(29,46) (46,46) (46,50)
(45,34) (28,40) (29,41)
(41,31) (28,34) (46,28)
(42,33) (43,47) (50,42)
(41,22) (27,39) (44,37)
(33,43) (40,43) (41,47)
(34,47) (49,16) (40,24)
(23,33) (41,28) (28,40)
(47,32) (37,47) (46,46)
(31,41) (38,31) (45,47)
(50,26) (51,33) (49,30)
(42,43) (26,33) (48,20)
(47,38) (45,40) (34,30)
(41,43) (30,36) (49,42)
(39,27) (41,39) (37,47)
(36,42) (32,33) (32,37)
(46,18) (41,28) (52,22)
(28,47) (42,33) (41,28)
(50,16) (49,17) (47,28)
(48,38) (48,22) (34,46)
(34,27) (35,47) (50,44)
(49,29) (31,31) (36,28)
(47,27) (38,26) (46,40)
(33,43) (31,47) (48,17)
(50,20) (40,32) (49,38)
(50,49) (46,49) (45,24)
(47,21) (47,17) (44,22)
(41,26) (42,49) (33,41)
(46,41) (21,33) (32,32)
(31,49) (49,50) (46,35)
(44,35) (49,50) (45,42)
(43,30) (39,33) (50,50)
(36,43) (27,39) (44,40)
(47,29) (50,31) (37,31)
(39,28) (44,26) (25,38)
(32,42) (33,46) (49,36)
(41,36) (46,42) (31,48)
(41,37) (50,29) (51,23)
(32,29) (27,32) (39,46)
(45,47) (47,47) (33,41)
(33,30) (45,41) (39,25)
(44,36) (29,48) (49,42)
(41,35) (30,40) (49,45)
(29,44) (49,24) (40,27)
(52,25) (45,24) (30,29)
(35,45) (42,23) (51,28)
(25,36) (40,29) (52,23)
(31,31) (33,31) (20,36)
(51,20) (39,28) (49,35)
(45,43) (51,37) (46,31)
(47,23) (32,30) (45,50)
(32,29) (33,32) (51,33)
(36,34) (48,33) (42,23)
(46,50) (32,47) (32,43)
(29,36) (43,31) (42,46)
(51,28) (40,33) (40,35)
(53,18) (44,48) (25,35)
(53,15) (43,29) (37,45)
(33,31) (30,40) (31,35)
(46,41) (47,37) (47,49)
(41,25) (48,26) (47,43)
(40,24) (52,26) (44,44)
(37,49) (49,21) (42,36)
(35,33) (52,34) (48,18)
(41,43) (34,36) (33,41)
(48,29) (30,32) (54,14)
(49,38) (44,21) (46,51)
(44,33) (33,44) (34,48)
(31,29) (26,32) (28,33)
(45,31) (33,47) (41,26)
(45,38) (23,34) (36,30)
(23,33) (27,38) (48,46)
(49,27) (46,29) (29,31)
(31,37) (37,48) (45,38)
(31,31) (22,34) (35,31)
(28,37) (35,51) (48,32)
(44,27) (49,31) (50,39)
(30,42) (46,36) (35,33)
(51,34) (31,44) (40,28)
(27,36) (20,36) (32,30)
(44,40) (50,23) (39,43)
(47,18) (42,28) (48,27)
(32,45) (33,31) (33,35)
(29,36) (27,34) (46,19)
(40,26) (45,35) (46,48)
(30,29) (45,47) (45,36)
(52,17) (43,24) (28,38)
(25,36) (50,22) (33,42)
(44,44) (33,40) (41,43)
(52,25) (26,39) (43,26)
(30,31) (47,19) (27,33)
(50,33) (48,48) (50,41)
(50,38) (37,47) (33,31)
(46,46) (45,44) (33,32)
(27,37) (34,30) (30,38)
(47,35) (36,44) (21,35)
(46,51) (47,32) (50,42)
(46,37) (44,37) (45,38)
(37,44) (51,26) (44,34)
(42,45) (53,15) (50,49)
(50,20) (37,31) (28,46)
(50,22) (48,45) (50,40)
(51,31) (39,32) (51,32)
(52,18) (38,26) (54,19)
(39,42) (20,36) (46,37)
(34,44) (32,32) (35,28)
(49,43) (37,49) (47,37)
(31,48) (52,15) (35,40)
(38,48) (47,27) (50,17)
(49,30) (40,46) (23,32)
(47,37) (48,22) (44,45)
(27,35) (49,18) (30,34)
(54,18) (46,28) (34,33)
(51,19) (41,28) (37,42)
(45,21) (33,49) (26,34)
(39,30) (41,44) (37,30)
(42,49) (27,34) (30,47)
(43,22) (29,31) (31,29)
(44,28) (34,32) (47,22)
(48,27) (37,46) (45,48)
(48,26) (43,35) (32,37)
(42,34) (26,33) (43,25)
(50,35) (29,35) (49,48)
(47,51) (52,21) (40,27)
(30,42) (30,43) (48,39)
(45,31) (37,32) (45,20)
(26,32) (37,33) (25,32)
(50,42) (50,30) (35,47)
(47,25) (32,39) (38,48)
(51,31) (31,30) (35,28)
(37,27) (46,51) (38,48)
(41,42) (30,38) (36,26)
(45,23) (44,23) (40,40)
(29,39) (53,14) (44,35)
(46,32) (30,38) (47,45)
(51,21) (52,17) (38,48)
(21,36) (40,33) (31,41)
(22,36) (33,39) (41,39)
(52,16) (43,33) (48,23)
(36,47) (47,30) (48,22)
(30,35) (48,52) (49,45)
(20,34) (45,48) (38,42)
(51,27) (36,48) (48,16)
(33,46) (46,46) (45,45)
(49,33) (31,41) (46,37)
(48,17) (31,47) (40,25)
(39,47) (28,35) (32,32)
(54,19) (21,37) (37,46)
(43,36) (53,14) (47,41)
(45,39) (25,36) (50,21)
(47,36) (38,46) (31,45)
(33,34) (35,51) (44,37)
(32,45) (28,46) (29,37)
(39,27) (35,48) (33,40)
(42,36) (33,34) (43,45)
(30,39) (35,49) (37,30)
(41,44) (49,47) (38,27)
(28,33) (34,45) (46,43)
(40,27) (49,47) (49,42)
(47,31) (50,17) (32,31)
(44,27) (49,25) (44,25)
(34,50) (40,32) (48,24)
(48,32) (43,43) (26,32)
(26,37) (45,38) (50,18)
(37,27) (36,34) (45,33)
(27,38) (49,46) (45,35)
(36,48) (44,31) (48,20)
(34,40) (31,44) (42,44)
(27,33) (35,43) (35,29)
(39,24) (45,39) (49,43)
(33,42) (47,29) (51,25)
(45,42) (26,39) (32,37)
(33,38) (35,31) (50,15)
(43,36) (50,50) (37,48)
(45,33) (23,34) (28,38)
(31,40) (44,25) (40,23)
(50,30) (51,16) (41,40)
(31,29) (31,37) (45,23)
(22,36) (42,49) (46,49)
(39,42) (31,30) (30,44)
(49,35) (44,23) (45,29)
(33,34) (33,41) (53,17)
(52,15) (33,46) (52,25)
(50,51) (31,45) (48,20)
(32,38) (50,33) (51,32)
(26,34) (43,27) (42,39)
(50,24) (33,46) (51,22)
(52,34) (46,37) (43,42)
(48,47) (34,30) (24,34)
(30,38) (40,44) (44,36)
(49,48) (42,21) (45,49)
(51,22) (37,27) (40,29)
(47,20) (33,34) (52,14)
(49,27) (38,25) (38,41)
(52,24) (51,23) (42,38)
(51,19) (34,36) (32,48)
(27,36) (44,41) (48,39)
(48,36) (52,34) (53,17)
(29,44) (29,46) (38,28)
(45,38) (32,30) (49,19)
(47,27) (31,31) (43,47)
(40,29) (26,33) (46,25)
(27,36) (47,46) (44,23)
(42,40) (50,18) (48,18)
(51,28) (50,33) (25,38)
(43,39) (37,43) (33,44)
(44,37) (45,50) (42,35)
(45,32) (52,26) (48,36)
(44,29) (44,32) (39,25)
